"Gene","BF","LoF.BF","nonLoF.BF"
"IBTK",0.934009621903863,1,0.934009621903863
"DLG5",0.933985452024842,1,0.933985452024842
"DSTYK",0.933981961914444,1,0.933981961914444
"SLCO1B3",0.933979676086154,1,0.933979676086154
"ADAM30",0.933968653021003,1,0.933968653021003
"DNAH12",0.933966050131696,1,0.933966050131696
"CDC42BPA",0.933951778317433,1,0.933951778317433
"DDX27",0.933941265967758,0.999999999999994,0.933941265967764
"FOLH1",0.933940899408058,1,0.933940899408058
"ALAS1",0.933929998125606,1,0.933929998125606
"HIRIP3",0.933890890692402,1,0.933890890692402
"CCDC142",0.933874368008063,1,0.933874368008063
"R3HDM1",0.933848741232979,1,0.933848741232979
"MRPL28",0.933847871929007,1,0.933847871929007
"ZPR1",0.933831123379017,1,0.933831123379017
"ZNF429",0.933814281165883,0.999999999999979,0.933814281165903
"PTPRB",0.933765814572373,1,0.933765814572373
"PTPN22",0.933738898103947,0.999999999999995,0.933738898103952
"PLEKHA7",0.933734030147367,1,0.933734030147367
"VPRBP",0.933724509043245,1,0.933724509043245
"HERC6",0.933715897136687,0.999999999999975,0.933715897136711
"IL2RB",0.933707892405013,1,0.933707892405013
"TTC26",0.93368244865569,1,0.93368244865569
"ZNF519",0.933626816746893,1,0.933626816746893
"GAS2",0.933625837803048,1,0.933625837803048
"TAF3",0.933594566872329,1,0.933594566872329
"INPP5F",0.933558420448892,1,0.933558420448892
"PPP1R36",0.933547472814277,1,0.933547472814277
"C16orf59",0.933540214911621,1,0.933540214911621
"MYCT1",0.933538331349824,0.999999999999993,0.933538331349831
"MIOX",0.933537817143281,1,0.933537817143281
"TGM1",0.933475481082471,0.999999999999982,0.933475481082487
"CNGB1",0.933453306163433,1,0.933453306163433
"SLC7A9",0.93343693681335,1,0.93343693681335
"FRMPD2",0.933419388096103,0.999999999999982,0.933419388096119
"BLZF1",0.93337916921417,1,0.93337916921417
"CRISPLD1",0.933339436901903,1,0.933339436901903
"PDGFRA",0.93333844757372,1,0.93333844757372
"RFX4",0.93333105625587,1,0.93333105625587
"TMEM101",0.933322685887634,1,0.933322685887634
"SLC22A13",0.933319878600837,1,0.933319878600837
"BST2",0.933312029709922,1,0.933312029709922
"ZNF134",0.933310995721305,0.999999999999988,0.933310995721317
"SLC12A6",0.933279201348802,1,0.933279201348802
"TJP2",0.933263036903196,1,0.933263036903196
"DGAT2",0.933197475640288,0.999999999999975,0.933197475640312
"PKN3",0.933155406724563,1,0.933155406724563
"MPP2",0.933104461275216,1,0.933104461275216
"FEN1",0.933096800527512,1,0.933096800527512
"RPP14",0.933093616354181,1,0.933093616354181
"TLE4",0.933086732402154,1,0.933086732402154
"MVB12A",0.933084510482269,1,0.933084510482269
"GINM1",0.933082057572567,1.00000000000002,0.93308205757255
"ZBBX",0.933080614700265,0.999999999999988,0.933080614700276
"PFKFB3",0.933073481128284,1,0.933073481128284
"TRPM6",0.933053738714974,1,0.933053738714974
"GPER1",0.933040751095504,1,0.933040751095504
"SPECC1",0.933003768540531,1,0.933003768540531
"ECE2",0.932984531605916,1,0.932984531605916
"DAPK2",0.932973166809823,1,0.932973166809823
"PRDM7",0.932933379074228,1,0.932933379074228
"PNISR",0.932921968457058,1,0.932921968457058
"ETV4",0.932920100293946,1,0.932920100293946
"MAST4",0.932910625982831,1,0.932910625982831
"ASB16",0.932890391328579,1,0.932890391328579
"JMY",0.932879154676182,1,0.932879154676182
"CHST4",0.932865967495769,0.999999999999977,0.93286596749579
"DCHS2",0.932856261621493,0.999999999999975,0.932856261621517
"SERTAD4",0.932825819188143,1,0.932825819188143
"TCERG1",0.932810803364983,1,0.932810803364983
"VCAM1",0.932777770754019,1,0.932777770754019
"ZNF280B",0.932775384630242,1,0.932775384630242
"SLC9A3",0.932746355101348,1,0.932746355101348
"CHMP4C",0.932734124390687,1,0.932734124390687
