"Gene","BF","LoF.BF","nonLoF.BF"
"VENTX",405.25775067774,1,405.25775067774
"PPL",45.6934685734468,0.999999999999999,45.6934685734469
"SCN10A",31.6186909592616,0.999999999999999,31.6186909592616
"ACOT12",16.8080300488876,1,16.8080300488876
"TLR1",8.48465358165848,0.999999999999999,8.48465358165849
"CASC5",7.43549934428708,1,7.43549934428708
"WARS",6.73260183065734,1,6.73260183065734
"BCDIN3D",6.57973348369399,1,6.57973348369399
"ADH1A",6.40738299778583,1,6.40738299778583
"DMGDH",6.3889333751626,1,6.38893337516258
"COMT",5.76899952145069,1,5.76899952145069
"HSD17B6",5.58978270833205,1,5.58978270833205
"PRR16",5.57273130974392,1,5.57273130974392
"ANKRD11",4.99469803638619,1,4.99469803638619
"PTPRO",4.71026056795256,1,4.71026056795256
"IKBKB",4.57775178726357,1,4.57775178726357
"HDHD3",4.35125801258872,1,4.35125801258871
"FTMT",4.15488452406837,1,4.15488452406837
"NCOA3",3.56583630577874,1,3.56583630577874
"KRTAP9-9",3.34679060853007,1,3.34679060853007
"MEFV",3.30033649253612,1,3.30033649253612
"DLST",3.22281091012402,1,3.22281091012402
"CRISPLD2",3.21038876777166,0.999999999999998,3.21038876777167
"NAALADL1",3.18360411419443,1,3.18360411419443
"KLHL11",3.0753675311202,1,3.0753675311202
"RNF170",2.98477552831611,1,2.98477552831611
"HELLS",2.8825119611667,1,2.8825119611667
"AMOTL2",2.80999043764498,1,2.80999043764498
"FBF1",2.76572380472965,1,2.76572380472965
"OPTC",2.69803117560112,1,2.69803117560112
"IRX6",2.67815541620434,0.999999999999999,2.67815541620435
"OBP2B",2.64213088732866,1,2.64213088732866
"ARFGEF2",2.60244070565189,1,2.60244070565189
"ZC3H18",2.51975144542204,1,2.51975144542204
"CAPN10",2.46315407078109,0.999999999999998,2.4631540707811
"PALD1",2.42975375368396,1,2.42975375368396
"GOLGB1",2.42747753502032,1,2.42747753502032
"ZNF225",2.41710432932324,1,2.41710432932324
"MCPH1",2.4024277655213,1,2.4024277655213
"ISG20L2",2.3738419632133,1,2.3738419632133
"SSFA2",2.3551951917348,1,2.3551951917348
"TANC1",2.34371324682625,1,2.34371324682625
"ZNF488",2.32070515924235,0.999999999999999,2.32070515924235
"MARCH7",2.30389378459658,1,2.30389378459658
"DNAH17",2.29072252651112,0.999999999999997,2.29072252651112
"C6orf47",2.27968168120808,1,2.27968168120808
"ARHGAP32",2.2470801149637,1,2.2470801149637
"ITGAD",2.23414666555979,0.999999999999998,2.23414666555979
"DGCR2",2.16190826429504,1,2.16190826429504
"WNT9B",2.15700279360502,1,2.15700279360502
"EVI5",2.13521262665402,1,2.13521262665402
"TMPRSS12",2.13292205828633,1,2.13292205828633
"LRRK1",2.12304923825522,1,2.12304923825522
"IL17RD",2.06058774970766,1,2.06058774970766
"TOPORS",2.01672542556733,1,2.01672542556733
"ZFP41",2.01405041471705,1,2.01405041471705
"CCDC66",1.95756757545554,0.999999999999999,1.95756757545554
"UTP20",1.95411870067855,0.999999999999998,1.95411870067855
"FIGLA",1.94133643892611,1,1.94133643892611
"GPR98",1.91826393577799,1,1.91826393577799
"RGL3",1.91160444171753,0.999999999999999,1.91160444171753
"MOCS2",1.90788137739573,1,1.90788137739573
"IL17RC",1.905465081688,0.999999999999998,1.90546508168801
"SCAPER",1.89645471388877,1,1.89645471388877
"MYH1",1.89432755615991,1.00000000000001,1.8943275561599
"ECSIT",1.89136579215966,1,1.89136579215966
"TRIP12",1.88244390002002,1,1.88244390002002
"ZNF14",1.87979378488736,1,1.87979378488736
"PIGU",1.87605820595123,1,1.87605820595123
"CNTN4",1.87430218827432,1,1.87430218827432
"XPNPEP3",1.85293613188036,0.999999999999998,1.85293613188036
"ZC3H13",1.84113665447145,1,1.84113665447145
"KRT3",1.80125506431888,1,1.80125506431888
"ESYT1",1.79369131699022,1.00000000000001,1.79369131699021
"URB2",1.78854774336571,0.999999999999999,1.78854774336571
"FZD3",1.78114169652297,1,1.78114169652297
"SLC22A25",1.77281691550127,1,1.77281691550127
"CUL9",1.75100543474751,1,1.75100543474751
"DDI1",1.73006475496589,1,1.73006475496589
"CHRNB3",1.71229922704548,1,1.71229922704548
"ABCD3",1.69586629640551,1,1.69586629640551
"SHKBP1",1.68754867940257,1,1.68754867940257
"MAN1B1",1.67448799220953,1,1.67448799220953
"NCAN",1.65243654177382,1,1.65243654177382
"TSSK2",1.64822537742477,1,1.64822537742477
"NPTN",1.64234821504961,1,1.64234821504961
"COA3",1.641394779347,1,1.641394779347
"HSP90AB1",1.6336501106063,1,1.6336501106063
"TRAIP",1.62966586459231,1,1.62966586459231
"SUPT6H",1.62621017144345,1,1.62621017144345
"FAM209A",1.6190550119385,1,1.6190550119385
"MYH8",1.60398177846886,0.999999999999998,1.60398177846887
"DNMT3A",1.58644028369104,1,1.58644028369104
"ENKD1",1.58394854027757,1,1.58394854027757
"CPNE1",1.58373608390058,1,1.58373608390058
"ESRP2",1.57975877630459,1,1.57975877630459
"SLC13A1",1.57651767753671,0.999999999999998,1.57651767753671
"UNC45B",1.56572474462059,1,1.56572474462059
"PLEKHG4",1.55123950993853,1,1.55123950993853
"OS9",1.54808128243859,1,1.54808128243859
"GULP1",1.54110931516885,1,1.54110931516885
"CDKN2D",1.53845657217827,1,1.53845657217827
"MYH11",1.53543201924002,1,1.53543201924002
"TTLL5",1.53423498513373,1,1.53423498513373
"SPOCK1",1.53320613092988,1,1.53320613092988
"PAWR",1.52963046994115,1,1.52963046994115
"LAMA4",1.52789421050715,1,1.52789421050715
"NSL1",1.52521095488979,1,1.52521095488979
"SHROOM3",1.5194459312194,1,1.5194459312194
"ARL9",1.51585918157669,1,1.51585918157669
"F2",1.51345376106726,1,1.51345376106726
"RAD50",1.49264006856401,0.999999999999997,1.49264006856402
"AMT",1.49190807937959,1,1.49190807937959
"ZNF229",1.48575453473962,0.999999999999999,1.48575453473963
"KRT13",1.48453919363552,1,1.48453919363552
"OR4K1",1.47906500578662,1,1.47906500578662
"MRI1",1.47485768069937,1,1.47485768069937
"C11orf70",1.47174816846368,1,1.47174816846368
"ZNF347",1.46762411863535,1,1.46762411863535
"LRSAM1",1.4650803867008,0.999999999999999,1.4650803867008
"LAMB3",1.46471877058926,0.999999999999998,1.46471877058926
"FAM166B",1.46447752941192,1,1.46447752941192
"GIMAP8",1.46407301774183,1,1.46407301774183
"CHI3L2",1.46322993542881,1,1.46322993542881
"UNC45A",1.45921013609992,0.999999999999999,1.45921013609992
"THAP5",1.45795689305979,1,1.45795689305979
"ITIH4",1.45652316761858,1,1.45652316761858
"MYO1F",1.45522560076427,1,1.45522560076427
"HK3",1.45168117706764,0.999999999999999,1.45168117706764
"GPD2",1.45138136164968,1,1.45138136164968
"RIMS2",1.44804309257192,1,1.44804309257192
"NAALADL2",1.44189798075114,0.999999999999998,1.44189798075115
"ERAL1",1.4363161683806,1,1.4363161683806
"SYNRG",1.4343911351102,1,1.4343911351102
"ITGA10",1.42940914777109,1,1.42940914777109
"TMEM102",1.42919413861749,0.999999999999999,1.42919413861749
"GTF3C1",1.42708167785405,0.999999999999998,1.42708167785405
"IL17B",1.42526623005845,1,1.42526623005845
"IQGAP1",1.42168288992073,1,1.42168288992073
"ABCC12",1.41834299065272,0.999999999999994,1.41834299065272
"C7orf43",1.41810839489619,1,1.41810839489619
"COL4A3",1.4161842962897,1,1.4161842962897
"KRTAP10-6",1.41406359030481,1,1.41406359030481
"PDP2",1.41251671719355,1,1.41251671719355
"TUBGCP5",1.40941431116282,1,1.40941431116282
"PHACTR4",1.40446499507861,1,1.40446499507861
"TPX2",1.40258843268921,1,1.40258843268921
"EMR3",1.4015175570529,0.999999999999998,1.4015175570529
"RPAP1",1.40077304919135,1,1.40077304919135
"NVL",1.39955854428632,1,1.39955854428632
"DNAH11",1.39781304387919,0.999999999999999,1.39781304387919
"PDE6B",1.39613945875278,1,1.39613945875278
"KIF27",1.39423283850231,0.999999999999997,1.39423283850231
"TOPBP1",1.38824742022719,1,1.38824742022719
"COL12A1",1.38799126364755,1,1.38799126364755
"MB21D2",1.38655313639134,1,1.38655313639134
"UBR5",1.38120452736815,1,1.38120452736815
"GEMIN5",1.37623143000983,1,1.37623143000983
"PSMG1",1.37514459947106,1,1.37514459947106
"UGT2A3",1.37414630539962,0.999999999999999,1.37414630539962
"ANO5",1.37042326995171,1,1.37042326995171
"ZNF273",1.36889324214379,1,1.36889324214379
"MFAP3L",1.36600823433542,1,1.36600823433542
"AKNA",1.36560208617081,1,1.36560208617081
"OR5L1",1.36511349261075,1,1.36511349261075
"NOL6",1.3643667469544,1,1.3643667469544
"RSF1",1.3618012911824,1,1.3618012911824
"CRTC1",1.36021516557864,1,1.36021516557864
"COL5A2",1.35814944837251,1,1.35814944837251
"TUBGCP6",1.35610689034791,0.999999999999999,1.35610689034791
"KIF14",1.35550350705654,1,1.35550350705654
"KAT2B",1.35537401292061,1,1.35537401292061
"SLC33A1",1.35420364360908,1,1.35420364360908
"LAD1",1.35374090349403,1,1.35374090349403
"ADAMTS1",1.34975706511878,1,1.34975706511878
"ADARB2",1.3471386758964,1,1.3471386758964
"LMOD1",1.34689474500873,1,1.34689474500873
"RGL1",1.34362684969435,1,1.34362684969435
"TEX101",1.34319862643543,1,1.34319862643543
"DBN1",1.34220285535703,1,1.34220285535703
"THSD7A",1.34132931512384,1,1.34132931512384
"LY6E",1.34047726254987,1,1.34047726254987
"TTC27",1.34030845814461,1,1.34030845814461
"ZNF521",1.33979683981572,1,1.33979683981572
"TNFSF11",1.33403582233863,1,1.33403582233863
"SRRT",1.3315751199303,1,1.3315751199303
"BMP5",1.32767413555188,1,1.32767413555188
"RPN1",1.32207461410039,1,1.32207461410039
"ADCY3",1.32102726084329,1,1.32102726084329
"SYDE2",1.32073673155535,1,1.32073673155535
"TF",1.32041268447348,1,1.32041268447348
"TTC12",1.31749915919847,0.999999999999998,1.31749915919847
"OTOL1",1.31727232643845,1,1.31727232643845
"ENPEP",1.31697246873428,0.999999999999994,1.31697246873429
"MYO10",1.31622461806834,1,1.31622461806834
"DMBT1",1.31616880230214,1,1.31616880230214
"WDFY2",1.3138478843136,1,1.3138478843136
"DVL3",1.31236631760268,1,1.31236631760268
"EXD3",1.31194323009159,1,1.31194323009159
"EXOC3L1",1.31180667980623,1,1.31180667980623
"IFT122",1.30995771683376,1,1.30995771683376
"SLC13A5",1.30823993948938,1,1.30823993948938
"HIP1",1.30819029012588,1,1.30819029012588
"TRAF4",1.30602958511067,1,1.30602958511067
"ABCA13",1.30505478081146,0.999999999999999,1.30505478081146
"ZMYND10",1.30456808245141,1,1.30456808245141
"DRD5",1.30278351014652,0.999999999999995,1.30278351014652
"ZNF491",1.30250761458116,0.999999999999998,1.30250761458116
"SMARCAL1",1.29962285546148,0.999999999999999,1.29962285546148
"TRIM47",1.299620362857,1,1.299620362857
"TMEFF1",1.29869592857739,1,1.29869592857739
"MROH7",1.29745340244011,1.00000000000001,1.2974534024401
"B3GALNT2",1.29722524336788,1,1.29722524336788
"SPECC1L",1.29695296187301,1,1.29695296187301
"MYL6",1.29455847802168,1,1.29455847802168
"IFT52",1.29395936686352,1,1.29395936686352
"GCM2",1.29076812634,1,1.29076812634
"KIRREL3",1.2894232788035,1,1.2894232788035
"CENPT",1.28920966468325,1,1.28920966468325
"FANCI",1.28891513462054,1,1.28891513462054
"LGALS3",1.28624717751952,1,1.28624717751952
"NRG2",1.28611673537372,1,1.28611673537372
"ARG2",1.28426430944065,1,1.28426430944065
"AKAP6",1.28304023147799,1,1.28304023147799
"CSN3",1.28301195985836,1,1.28301195985836
"ATRIP",1.28155225974962,1,1.28155225974962
"KRT19",1.27639591815161,1,1.27639591815161
"VCAN",1.27424982963397,1,1.27424982963397
"ACTR10",1.27385356859969,1,1.27385356859969
"CCDC129",1.27314326300563,0.999999999999999,1.27314326300563
"GSE1",1.26983280342013,1,1.26983280342013
"CCDC114",1.26918486071658,1,1.26918486071658
"PIKFYVE",1.26894043072045,1,1.26894043072045
"LNP1",1.26681555161162,1,1.26681555161162
"PHACTR3",1.26652516028641,1,1.26652516028641
"RLBP1",1.26559366363178,1,1.26559366363178
"FBN2",1.26202092591296,1,1.26202092591296
"TRIM42",1.2614858940238,1,1.26148589402379
"GPSM2",1.25995203523603,0.999999999999999,1.25995203523603
"ZFYVE26",1.25942352415597,1,1.25942352415597
"DPYSL4",1.25555999681458,0.999999999999999,1.25555999681459
"ZNF462",1.25377056389648,1,1.25377056389648
"CECR2",1.25360653938779,1,1.25360653938779
"PLXNA2",1.25280810347582,1,1.25280810347582
"RUFY3",1.25254465387935,0.999999999999998,1.25254465387935
"PRTFDC1",1.25195608866795,1,1.25195608866795
"CCDC180",1.25128335730201,1,1.251283357302
"ACE",1.25127583825442,1,1.25127583825441
"GPR116",1.24999005059615,1,1.24999005059615
"AARS2",1.24909148126697,1,1.24909148126697
"ARHGAP35",1.24903664458235,1,1.24903664458235
"SPAM1",1.24845468238948,0.999999999999999,1.24845468238948
"SNX16",1.24836359841424,1,1.24836359841424
"NCEH1",1.24830326239843,1,1.24830326239843
"SH3BP2",1.24702952733783,1,1.24702952733783
"ZNF610",1.24428421663359,1,1.24428421663359
"KIF20A",1.24353318523113,1,1.24353318523113
"PPP6R3",1.2429934619891,1,1.2429934619891
"TOR1AIP2",1.24146630994241,1,1.24146630994241
"TNC",1.24043820859932,1,1.24043820859932
"MEIG1",1.23877493786124,1,1.23877493786124
"HIVEP1",1.2384268087901,1,1.2384268087901
"ZNF792",1.23810058735549,1,1.23810058735549
"PRDM4",1.23610792806893,1,1.23610792806893
"SH3RF3",1.23601067829978,1,1.23601067829978
"POSTN",1.23430596762869,1,1.23430596762869
"TRIM5",1.23414784372769,1,1.23414784372769
"PET112",1.2341164264166,1,1.2341164264166
"METTL13",1.23383489847947,1,1.23383489847947
"FAM98B",1.23341852959056,1,1.23341852959056
"XPC",1.23306400008871,1,1.23306400008871
"YTHDF1",1.23264698476248,1,1.23264698476248
"BAG6",1.2322267514552,1,1.2322267514552
"NADSYN1",1.23207305071828,1,1.23207305071828
"ATR",1.23178481802636,1,1.23178481802636
"PROS1",1.23150333344445,1,1.23150333344445
"NEFH",1.22903079533137,1,1.22903079533137
"ANKRD30A",1.22854574331199,0.999999999999998,1.228545743312
"OLFML2B",1.2268861369309,1,1.2268861369309
"COPG1",1.22666010071587,1,1.22666010071587
"SLC17A2",1.22654142568415,1,1.22654142568415
"SERINC1",1.22583883669715,1,1.22583883669715
"BRF2",1.22529334913869,1,1.22529334913869
"UGT1A4",1.22527483997166,1,1.22527483997166
"CUTC",1.22511969454508,1,1.22511969454508
"AXIN2",1.22504306571662,1,1.22504306571662
"NCF2",1.22458884003029,0.999999999999999,1.22458884003029
"MTL5",1.2245324897167,1,1.2245324897167
"AREL1",1.22401981518263,1,1.22401981518263
"HOGA1",1.22390983381008,1,1.22390983381008
"QRSL1",1.22322182659956,1,1.22322182659956
"C3orf67",1.22321629393635,0.999999999999999,1.22321629393635
"C9orf84",1.22275577049894,1,1.22275577049894
"CCKAR",1.22193039604311,1,1.22193039604311
"CNKSR1",1.22166346136716,0.999999999999999,1.22166346136716
"KIF24",1.21844135955703,0.999999999999998,1.21844135955703
"TMEM104",1.21806444418793,1,1.21806444418793
"CTAGE1",1.21607563501637,1,1.21607563501637
"USP54",1.21567255120133,0.999999999999998,1.21567255120133
"NCOA2",1.21421083462029,1,1.21421083462029
"TTC37",1.21409079795152,1,1.21409079795152
"FAM134B",1.21202177947893,1,1.21202177947893
"HEATR5B",1.21014354402794,1,1.21014354402794
"KIAA1467",1.20975204664821,1,1.20975204664821
"SETBP1",1.20871118334869,1,1.20871118334869
"CCDC144NL",1.20869369301345,1,1.20869369301345
"PDE1B",1.20793885113127,1,1.20793885113127
"AP3M2",1.20676881313202,0.999999999999999,1.20676881313202
"COL11A1",1.2063469857094,1,1.2063469857094
"AKAP13",1.20598153854766,1,1.20598153854766
"B3GNT2",1.20557980054692,1,1.20557980054692
"ATG16L1",1.20545838687418,1,1.20545838687418
"KRT76",1.20538032937491,0.999999999999998,1.20538032937491
"PLA2G15",1.20327673459516,1,1.20327673459516
"TOR3A",1.20200905009845,1,1.20200905009845
"WDR41",1.20107655244608,1,1.20107655244608
"CCDC135",1.20072070321837,0.999999999999999,1.20072070321837
"NGRN",1.20056253251067,1,1.20056253251067
"C10orf88",1.20039756499336,1,1.20039756499336
"PRDM16",1.19969834013974,1,1.19969834013974
"SPARC",1.19928326100901,1,1.19928326100901
"ALG12",1.19913555898453,1,1.19913555898453
"LRRC37A3",1.19907151400791,1,1.19907151400791
"NLRP9",1.19877160168934,1,1.19877160168934
"COLGALT1",1.19834436466395,1,1.19834436466395
"PHF3",1.19793474062412,1,1.19793474062412
"DCC",1.19770500105817,1,1.19770500105817
"CCDC106",1.19757896184157,1,1.19757896184157
"PPFIBP1",1.19731870389978,1,1.19731870389977
"TLN1",1.19686464523718,1,1.19686464523718
"STAB2",1.19621106547021,0.999999999999999,1.19621106547021
"ARHGEF17",1.19599099078606,1,1.19599099078606
"OTUD7B",1.19595162584184,1,1.19595162584184
"DDX10",1.19567468066144,1,1.19567468066144
"SYNJ2",1.1947724380479,0.999999999999998,1.1947724380479
"CCDC173",1.19459535868984,0.999999999999999,1.19459535868984
"SLC12A7",1.19399046290093,1,1.19399046290093
"CREB3L2",1.19319811358146,1,1.19319811358146
"EPHB1",1.19275496184701,1,1.19275496184701
"PTCH1",1.19146763289904,1,1.19146763289904
"GPRIN3",1.19007501322767,1,1.19007501322767
"TARSL2",1.18905550421083,0.999999999999999,1.18905550421083
"TPO",1.18851932671483,0.999999999999999,1.18851932671484
"TMPRSS6",1.18799978397332,1,1.18799978397332
"TSC22D4",1.18762437689402,1,1.18762437689402
"SLC26A6",1.18735523568944,1,1.18735523568944
"HDAC5",1.18633386627393,1,1.18633386627393
"PPIL3",1.18621718700424,1,1.18621718700424
"KIAA0753",1.18599558728949,1,1.18599558728949
"SMCR8",1.18572825480996,1,1.18572825480996
"SH3PXD2A",1.18544244168371,1,1.18544244168371
"CTSB",1.18534426216885,1,1.18534426216885
"OR6C70",1.18410254107625,0.999999999999999,1.18410254107626
"NEMF",1.18300134757026,1,1.18300134757026
"IL23R",1.18239722917578,1,1.18239722917578
"CCDC147",1.18222550123433,0.999999999999999,1.18222550123433
"APMAP",1.18190873675983,1,1.18190873675983
"ABR",1.18160530545006,1,1.18160530545006
"FAIM3",1.18130440842902,1,1.18130440842902
"LAMA1",1.18104751226154,1,1.18104751226154
"OR2AT4",1.18060883706776,1,1.18060883706776
"ACACA",1.1805386813737,1,1.1805386813737
"QTRTD1",1.18002010792557,1,1.18002010792557
"WDFY3",1.17990406368732,1,1.17990406368732
"SQSTM1",1.17854870492299,1,1.17854870492299
"SNAP23",1.17701917296376,1,1.17701917296376
"MANF",1.17621048886048,1,1.17621048886048
"ARVCF",1.17609262893457,1,1.17609262893457
"GAS2L3",1.17546350354378,0.999999999999998,1.17546350354378
"PCCB",1.17490040582617,0.999999999999999,1.17490040582618
"TXLNB",1.17480388364632,1,1.17480388364632
"NUP155",1.17423155484673,1,1.17423155484673
"EPHA5",1.17416447160116,1,1.17416447160116
"CSMD2",1.17385001880508,1,1.17385001880508
"ERICH6",1.17337531829108,1,1.17337531829108
"TNIP3",1.17267740511178,1,1.17267740511178
"ANKRD35",1.17234070085028,1,1.17234070085028
"NUDT22",1.1723256368392,1,1.1723256368392
"LBP",1.17132392237829,1,1.17132392237829
"LARS2",1.17045530894556,1,1.17045530894556
"MRC2",1.16983881333666,1,1.16983881333666
"ARID1A",1.16981125327183,1,1.16981125327183
"EPX",1.16969736785854,0.999999999999996,1.16969736785855
"HR",1.16927486175649,1,1.16927486175649
"TAF1B",1.16923433492827,0.999999999999998,1.16923433492827
"MYO1H",1.1691023407816,1,1.1691023407816
"MRPS33",1.16902149910089,0.999999999999998,1.16902149910089
"COQ2",1.16902149910089,1,1.16902149910089
"PKD1L2",1.16900737410037,1,1.16900737410037
"ARSA",1.16845736199429,1,1.16845736199429
"FAM193A",1.16836253433538,1,1.16836253433538
"SLC16A7",1.16822874624346,1,1.16822874624346
"SV2C",1.16819424015547,1,1.16819424015547
"UBE2O",1.16809824103393,1,1.16809824103393
"APLNR",1.16804813636855,1,1.16804813636855
"FER1L5",1.16697225980616,1,1.16697225980616
"RPAP3",1.16693565283656,1,1.16693565283656
"CCDC97",1.16644753665892,1,1.16644753665892
"WBSCR28",1.16627328125923,1,1.16627328125923
"ITGA8",1.16539498710715,1,1.16539498710715
"GSAP",1.16528466895562,1,1.16528466895562
"LSM4",1.16524305839011,1,1.16524305839011
"TSNARE1",1.1643054849334,1,1.1643054849334
"BUD31",1.1635501713397,1,1.1635501713397
"NFKB1",1.16329373342631,1,1.16329373342631
"SENP6",1.16317826618621,1,1.16317826618621
"STON1",1.16316129660458,1,1.16316129660458
"GOLGA3",1.16315301692011,1,1.16315301692011
"ROS1",1.16312993676292,0.999999999999996,1.16312993676292
"COL7A1",1.16282669063985,0.999999999999993,1.16282669063986
"TEP1",1.162237844642,1,1.16223784464199
"ELP3",1.16206301129834,1,1.16206301129834
"CELA2A",1.16171436038764,1,1.16171436038764
"DIP2A",1.16158631497478,1,1.16158631497478
"SUCLG1",1.16089597581277,1,1.16089597581277
"CCR3",1.16069149043455,0.999999999999998,1.16069149043456
"MYOM2",1.16047930397826,1,1.16047930397826
"TRPM3",1.15972170169743,1,1.15972170169743
"ANKRD27",1.15963894390116,1,1.15963894390116
"EVPL",1.15958491699089,1,1.15958491699089
"ANO9",1.15898495109113,1,1.15898495109113
"TMBIM6",1.15810445082995,1,1.15810445082995
"ASIC5",1.15798215491943,0.999999999999999,1.15798215491943
"TFPI",1.15759289122021,1,1.15759289122021
"PKHD1",1.15615994424688,1,1.15615994424687
"TTLL9",1.15573906338237,1,1.15573906338237
"SLCO4A1",1.15562304071916,1,1.15562304071915
"LAMC1",1.15541870834719,1,1.15541870834719
"ARNT",1.15538072292959,1,1.15538072292959
"COG8",1.1549105986722,1,1.1549105986722
"KHK",1.15471249743306,1,1.15471249743306
"CPOX",1.15444406764723,1,1.15444406764723
"RAD54B",1.15337724826531,0.999999999999998,1.15337724826531
"ENGASE",1.15311789356122,0.999999999999997,1.15311789356123
"ALDH5A1",1.15307917561856,1,1.15307917561856
"AFAP1",1.15294421811808,1,1.15294421811808
"MED22",1.15284404016199,1,1.15284404016199
"LIPN",1.15273696252561,1,1.15273696252561
"LRRC31",1.15270122155903,1,1.15270122155903
"PHLPP2",1.15218896694523,1,1.15218896694523
"KRT35",1.15189839772423,1,1.15189839772423
"ITGA7",1.15186647099004,1.00000000000001,1.15186647099003
"PRSS23",1.15132630356425,0.999999999999998,1.15132630356425
"KCNMB2",1.15055507879537,0.999999999999999,1.15055507879538
"STAB1",1.14981236540911,0.999999999999996,1.14981236540911
"SNX32",1.14909392674805,0.999999999999999,1.14909392674805
"SPATA31D1",1.14894930263123,1,1.14894930263123
"C12orf4",1.14891751954933,1,1.14891751954933
"ABLIM2",1.14805773157487,1,1.14805773157487
"MATN2",1.14764560355926,1,1.14764560355926
"LCMT2",1.14731561792943,0.999999999999998,1.14731561792943
"A1BG",1.14711695931911,1,1.14711695931911
"MLST8",1.14693671466873,1,1.14693671466873
"TUBD1",1.14692500549669,1,1.14692500549669
"HYOU1",1.1465166509296,1,1.1465166509296
"SLC16A6",1.146146369922,1,1.146146369922
"AP4B1",1.14588277746071,0.999999999999999,1.14588277746071
"CLP1",1.14570921011448,1,1.14570921011448
"ALG14",1.14565805501525,1,1.14565805501525
"CEP97",1.14538601334131,0.999999999999999,1.14538601334131
"RAD54L",1.14481625810499,1,1.14481625810499
"CPEB4",1.14477020464135,1,1.14477020464135
"JARID2",1.14460487993319,1,1.14460487993319
"CDADC1",1.14455233515298,1,1.14455233515298
"FBXO8",1.14437537561066,1,1.14437537561066
"NOD2",1.14397062700178,0.999999999999999,1.14397062700178
"GMIP",1.1439320380358,1,1.1439320380358
"TRIM26",1.14386278574464,1,1.14386278574464
"ZNF471",1.14382773382492,1,1.14382773382492
"OR4K17",1.1435251058834,1,1.1435251058834
"ANKRD34B",1.14285709774623,1,1.14285709774623
"C17orf74",1.14238299062059,1,1.14238299062059
"PRB3",1.14230880270271,1,1.14230880270271
"KRT4",1.14219537782801,1,1.14219537782801
"NTRK3",1.14177014151553,1,1.14177014151553
"ZNF211",1.14165615737142,0.999999999999999,1.14165615737142
"TBCCD1",1.14153927559104,1,1.14153927559104
"UBP1",1.14138949481486,1,1.14138949481486
"APOB",1.1413338329305,1,1.14133383293049
"STAG3",1.14125422722909,1,1.14125422722909
"DTX4",1.14100547961495,1,1.14100547961495
"EGF",1.14064533875337,1,1.14064533875337
"RAD51B",1.14031068337837,1,1.14031068337837
"PAPLN",1.13973934138602,0.999999999999999,1.13973934138603
"EPB41L2",1.13886416248445,1,1.13886416248445
"MARCO",1.13840746066293,1,1.13840746066293
"TENC1",1.13754230756584,1,1.13754230756584
"ZNF560",1.13750920714614,1,1.13750920714614
"BRCA2",1.13749690389354,0.999999999999999,1.13749690389354
"ALYREF",1.13748006791119,1,1.13748006791119
"EPB41L4B",1.13694667092819,1,1.13694667092819
"DOT1L",1.13691582355786,1,1.13691582355786
"GRB14",1.13680369180466,1,1.13680369180466
"EPB41L1",1.13658647009493,1,1.13658647009493
"KRT40",1.13620549180262,1,1.13620549180262
"RARRES3",1.13572330395206,1,1.13572330395206
"C2orf57",1.13554299145722,1,1.13554299145722
"UNC5B",1.13552195994464,1,1.13552195994464
"PHLDB1",1.13547195626735,1,1.13547195626735
"C2CD2",1.1354100905132,1,1.1354100905132
"GIN1",1.13538827835163,1,1.13538827835163
"FAM83B",1.13425599742556,1,1.13425599742556
"LIMS2",1.13322897461001,1,1.13322897461001
"CPZ",1.13294027090887,1,1.13294027090887
"KCNK13",1.132859712105,1,1.132859712105
"ATAT1",1.13269329654597,1,1.13269329654597
"SLC19A1",1.13233005194954,1,1.13233005194954
"OTX2",1.13209141332202,1,1.13209141332202
"APLP2",1.13194556545187,1,1.13194556545187
"ADAMTS12",1.13179541685369,1,1.13179541685369
"CPAMD8",1.13140369336701,0.999999999999999,1.13140369336701
"ENKUR",1.13103102471973,1,1.13103102471973
"CSPG4",1.13093680279886,1,1.13093680279886
"NPR2",1.13092016575332,1,1.13092016575332
"OR51E1",1.13048531057215,1,1.13048531057215
"RAP1GAP2",1.12998862848661,1,1.12998862848661
"KIAA0319",1.12986459886249,1,1.12986459886249
"VANGL2",1.12976473636082,1,1.12976473636082
"CEP290",1.1296940667688,1,1.1296940667688
"KLF5",1.1296910220047,1,1.1296910220047
"PPIB",1.12961668905524,1,1.12961668905524
"GORASP1",1.12921855909399,1,1.12921855909399
"PIP5K1B",1.12893047474646,1,1.12893047474646
"TMEM42",1.12852420795687,1,1.12852420795687
"LLGL2",1.12822967810849,1,1.12822967810849
"DAP3",1.12780579957641,1,1.12780579957641
"CES5A",1.12745658197375,0.999999999999999,1.12745658197375
"ATP9A",1.12720053026017,1,1.12720053026017
"PRSS55",1.1271486315202,1,1.1271486315202
"TAF4B",1.12700445096559,1,1.12700445096559
"TULP4",1.12665064761368,1,1.12665064761368
"TCTE1",1.12572263343205,0.999999999999999,1.12572263343205
"CDC123",1.12561142269944,1,1.12561142269944
"OLFML1",1.12548642023076,1,1.12548642023076
"MRPL50",1.12535777238323,1,1.12535777238323
"SLC7A2",1.12534823147333,1,1.12534823147333
"ABCA3",1.12525180026671,1,1.12525180026671
"NFATC2",1.12519851197594,1,1.12519851197594
"FARP2",1.1251710476297,1,1.1251710476297
"MYH9",1.12499330477964,1,1.12499330477964
"TMEM173",1.12496113399578,1,1.12496113399578
