"Gene","BF"
"MYOM3",0.623465233181187
"GRHL3",1.10017961969018
"STPG1",0.993896511797265
"NIPAL3",1.32873625255049
"SYF2",0.954569922961615
"RSRP1",0.99397606015875
"AUNIP",0.826668366948217
"PAFAH2",0.516580156497866
"TRIM63",0.867769208816968
"ZNF593",0.93224191386953
"CNKSR1",0.64492186998676
"CATSPER4",0.899814020513509
"CEP85",0.962067775269855
"UBXN11",0.996171176916405
"AIM1L",0.615850941859078
"LIN28A",0.85036784348447
"PIGV",1.0312927670607
"GPN2",1.23241678716738
"GPATCH3",1.58628301511026
"NUDC",0.992486632974115
"SLC9A1",0.948557547256055
"MAP3K6",0.946142650896414
"GPR3",1.21789972604353
"PTAFR",0.875194996831647
"ATPIF1",0.841468151604325
"SESN2",1.0809111408092
"PHACTR4",1.61590180637019
"TRNAU1AP",0.892091820465327
"TAF12",0.865319024555158
"FABP3",1.0997712443149
"SPOCD1",0.824827898547201
"TMEM234",0.85941063947303
"LCK",0.80715156739937
"TSSK3",0.906546088485179
"ZBTB8A",0.879772902465976
"SYNC",1.08597601045413
"YARS",1.20354487298244
"FNDC5",1.04404512414435
"RNF19B",0.842181032887358
"AZIN2",0.661391103344516
"HMGB4",0.818538506847357
"CSMD2",0.588023277097445
"GJB5",1.1530411336103
"GJB4",0.987939992256286
"ZMYM6",1.01648761190888
"KIAA0319L",0.950208356711312
"NCDN",0.906537885101896
"CLSPN",0.845064730100836
"AGO1",1.06887923630418
