"Gene" "BF" "LoF.BF" "nonLoF.BF"
"126" "CYP4A22" 0.934447780660173 1.00000000000001 0.934447780660168
"127" "CC2D1B" 0.904351751746265 0.999999999999997 0.904351751746268
"128" "PRPF38A" 1.03302121081989 0.999999999999999 1.03302121081989
"129" "FAM159A" 0.976151727141883 0.999999999999998 0.976151727141885
"130" "PODN" 0.986237465665728 1 0.986237465665726
"131" "CYB5RL" 0.998954019793626 1 0.998954019793625
"132" "FAM151A" 0.937072691527572 1 0.93707269152757
"133" "MROH7" 1.29745340244011 1.00000000000001 1.2974534024401
"134" "C1orf177" 0.992566396528506 0.999999999999996 0.99256639652851
"135" "BSND" 0.9944474403703 1 0.994447440370296
"136" "PRKAA2" 0.959814785743441 0.999999999999998 0.959814785743442
"137" "C1orf168" 0.989755360094069 0.999999999999998 0.98975536009407
"138" "C8B" 0.938021687538131 0.999999999999998 0.938021687538133
"139" "CYP2J2" 0.982936412347027 1 0.982936412347025
"140" "ATG4C" 1.00696868941091 1 1.00696868941091
"141" "LEPROT" 1.08949923535157 0.999999999999999 1.08949923535157
"142" "INSL5" 1.01509182484836 1 1.01509182484836
"143" "RPE65" 1.03612117317187 1 1.03612117317187
"144" "DEPDC1" 0.949416222400912 1 0.94941622240091
"145" "LRRIQ3" 0.978114603340098 0.999999999999999 0.9781146033401
"146" "FPGT-TNNI3K" 0.999334388196897 0.999999999999996 0.999334388196902
"147" "ERICH3" 0.925984939118225 0.999999999999998 0.925984939118228
"148" "ACADM" 0.95007151203756 1 0.950071512037559
"149" "ASB17" 0.983376814506476 1 0.983376814506474
"150" "NEXN" 0.981528219009268 0.999999999999999 0.98152821900927
"151" "PTGFR" 0.954659154286436 0.999999999999998 0.954659154286438
"152" "IFI44L" 0.991345523044142 0.999999999999997 0.991345523044145
"153" "IFI44" 0.951372855263742 0.999999999999997 0.951372855263744
"154" "RPF1" 0.933682031742024 1 0.933682031742023
"155" "CTBS" 0.932024439916718 0.999999999999999 0.932024439916719
"156" "MCOLN2" 0.99509226304311 1 0.995092263043109
"157" "WDR63" 0.942143507265682 0.999999999999999 0.942143507265683
"158" "SYDE2" 1.32073673155535 1 1.32073673155535
"159" "DDAH1" 0.984130599381925 0.999999999999999 0.984130599381927
"160" "CLCA1" 0.980663193038399 0.999999999999998 0.980663193038401
"161" "CLCA4" 0.937764946500352 0.999999999999998 0.937764946500354
"162" "GBP3" 0.983156562790083 0.999999999999998 0.983156562790084
"163" "GBP7" 1.00975438087925 0.999999999999999 1.00975438087925
"164" "ABCA4" 0.900818829319902 0.999999999999999 0.900818829319903
"165" "PALMD" 0.973071218613133 1 0.973071218613131
"166" "AGL" 0.999788257810441 1 0.999788257810438
"167" "TRMT13" 0.971099817810652 0.999999999999999 0.971099817810654
"168" "DPH5" 0.996894362786561 0.999999999999999 0.996894362786563
"169" "FAM102B" 1.01126638752577 0.999999999999998 1.01126638752577
"170" "FNDC7" 0.975249551317538 0.999999999999997 0.975249551317541
"171" "GPSM2" 1.25995203523603 0.999999999999999 1.25995203523603
"172" "KIAA1324" 0.904137502597123 0.999999999999998 0.904137502597124
"173" "MYBPHL" 1.00024983379919 1 1.00024983379919
"174" "EPS8L3" 1.04822288263517 1.00000000000001 1.04822288263516
"175" "PROK1" 0.998341394231761 1 0.998341394231759
"176" "LRIF1" 0.983023875312334 1 0.983023875312331
"177" "CHIA" 0.981981217212461 0.999999999999998 0.981981217212463
"178" "PIFO" 1.01777238812507 0.999999999999999 1.01777238812507
"179" "ADORA3" 0.906044834809547 0.999999999999997 0.90604483480955
"180" "PHTF1" 0.99812997259731 0.999999999999997 0.998129972597313
"181" "RSBN1" 0.968165474293671 0.999999999999998 0.968165474293673
"182" "PTPN22" 0.960302628181476 1 0.960302628181476
"183" "BCL2L15" 0.973663795200117 0.999999999999998 0.973663795200119
"184" "AP4B1" 1.14588277746071 0.999999999999999 1.14588277746071
"185" "SIKE1" 0.999999999999999 0.999999999999999 1
"186" "PTGFRN" 0.922366946249322 0.999999999999999 0.922366946249324
"187" "CD101" 0.894230217818051 1 0.894230217818049
"188" "TRIM45" 0.904242271581368 0.999999999999997 0.904242271581371
"189" "SPAG17" 0.937160938993025 1 0.937160938993022
"190" "NBPF7" 0.999999999999997 0.999999999999997 1
"191" "ITGA10" 1.42940914777109 1 1.42940914777109
"192" "PIAS3" 1.04035695696239 1 1.04035695696239
"193" "CD160" 0.987329121986167 1 0.987329121986165
"194" "GJA8" 0.995269827046747 0.999999999999999 0.995269827046748
"195" "ECM1" 0.922002007344598 0.999999999999999 0.922002007344598
"196" "ANXA9" 1.01879096552838 0.999999999999998 1.01879096552838
"197" "GABPB2" 0.970303491727098 0.999999999999998 0.9703034917271
"198" "PSMB4" 1.00469318144346 0.999999999999999 1.00469318144346
"199" "CGN" 1.03822813979469 1 1.03822813979469
"200" "TUFT1" 0.946645447379096 0.999999999999999 0.946645447379098
"201" "RORC" 1.05976335550232 0.999999999999998 1.05976335550232
"202" "TCHHL1" 1.00680079159835 1 1.00680079159835
"203" "TCHH" 0.912164123288352 0.999999999999995 0.912164123288358
"204" "RPTN" 0.961514677093679 1 0.961514677093678
"205" "HRNR" 0.977315864468502 1.00000000000001 0.977315864468488
"206" "FLG" 0.8031411600105 0.999999999999997 0.803141160010503
"207" "FLG2" 0.884110884790611 1 0.884110884790607
"208" "LCE2A" 0.990912731657325 0.999999999999998 0.990912731657326
"209" "SMCP" 0.999999999999999 0.999999999999999 1
"210" "SPRR1A" 0.988831515078235 1 0.988831515078234
"211" "S100A4" 1.01590401359241 1 1.0159040135924
"212" "S100A2" 1.00000000000001 1.00000000000001 1
"213" "SLC27A3" 0.918465803852198 0.999999999999998 0.9184658038522
"214" "HAX1" 0.997582946582252 1 0.997582946582248
"215" "FLAD1" 0.935950184913293 1.00000000000001 0.935950184913286
"216" "KRTCAP2" 0.985423015260082 0.999999999999999 0.985423015260083
"217" "THBS3" 0.923405400186616 0.999999999999999 0.923405400186617
"218" "HCN3" 0.953563147016015 0.999999999999998 0.953563147016017
"219" "ASH1L" 1.07987033158353 0.999999999999999 1.07987033158353
"220" "RAB25" 1.01863466653409 0.999999999999998 1.01863466653409
"221" "LMNA" 0.97723703042398 0.999999999999999 0.977237030423981
"222" "PMF1" 0.973156690771499 1.00000000000001 0.973156690771491
"223" "TMEM79" 0.960745376251522 0.999999999999999 0.960745376251524
"224" "TSACC" 0.978445855670284 0.999999999999999 0.978445855670285
"225" "IQGAP3" 0.993180802358194 0.999999999999999 0.993180802358195
"226" "MRPL24" 1.01334716941723 0.999999999999999 1.01334716941723
"227" "INSRR" 0.923955130234248 1 0.923955130234247
"228" "PEAR1" 1.04880912281092 0.999999999999998 1.04880912281093
"229" "FCRL5" 0.948778123876035 0.999999999999998 0.948778123876037
"230" "FCRL3" 0.969845779598667 0.999999999999998 0.969845779598669
"231" "FCRL2" 0.918954174063969 1 0.918954174063968
"232" "CD5L" 0.983213808659528 0.999999999999998 0.98321380865953
"233" "CD1D" 0.975701448334445 1 0.975701448334445
"234" "CD1A" 0.962082815584119 1 0.962082815584115
"235" "CD1C" 0.971508117687005 1 0.971508117687003
"236" "CD1B" 0.993156939081955 0.999999999999998 0.993156939081957
"237" "OR10T2" 0.972112874144179 0.999999999999999 0.97211287414418
"238" "OR10Z1" 0.972823216612932 1 0.972823216612928
"239" "OR6N1" 0.967190941825577 1 0.967190941825576
"240" "OR6N2" 0.982451131770191 0.999999999999999 0.982451131770192
"241" "AIM2" 0.99185629549924 0.999999999999999 0.991856295499242
"242" "OR10J1" 1.01594201816183 1 1.01594201816183
"243" "CRP" 1.00760408995617 0.999999999999999 1.00760408995618
"244" "FCRL6" 0.971817983503149 1 0.971817983503148
"245" "SLAMF8" 0.952868143467956 1 0.952868143467956
"246" "CCDC19" 0.945230637365595 0.999999999999998 0.945230637365597
"247" "IGSF8" 1.00958004060803 1 1.00958004060803
"248" "ATP1A4" 0.994967791240144 0.999999999999999 0.994967791240145
"249" "CD244" 1.00021187191058 0.999999999999998 1.00021187191058
"250" "ITLN2" 0.931617003207075 0.999999999999998 0.931617003207077
"251" "ADAMTS4" 0.979615571534745 1 0.979615571534741
"252" "NR1I3" 1.03418442226956 0.999999999999999 1.03418442226956
"253" "C1orf192" 0.993462916305787 1 0.993462916305785
"254" "OLFML2B" 1.2268861369309 1 1.2268861369309
"255" "RXRG" 0.988831515078235 1 0.988831515078234
"256" "TMCO1" 0.966765865356231 1 0.96676586535623
"257" "TADA1" 0.986137923191045 0.999999999999998 0.986137923191047
"258" "DCAF6" 0.943998988591897 1 0.943998988591893
"259" "TBX19" 0.96722721425098 1 0.967227214250979
"260" "NME7" 1.04167800345724 1 1.04167800345724
"261" "SELP" 1.07602768814049 0.999999999999996 1.07602768814049
"262" "SELE" 0.844679081350902 0.999999999999999 0.844679081350903
"263" "METTL18" 0.988628732189987 0.999999999999999 0.988628732189989
"264" "C1orf112" 1.10881734495351 0.999999999999998 1.10881734495351
"265" "GORAB" 0.979654587555338 0.999999999999999 0.979654587555339
"266" "MROH9" 0.939761821561027 0.999999999999999 0.939761821561028
"267" "FMO3" 0.984657949567404 1 0.9846579495674
"268" "FMO4" 0.948874362940109 0.999999999999999 0.948874362940111
"269" "MYOC" 1.10601041392414 0.999999999999998 1.10601041392415
"270" "TNFSF18" 0.980828928413529 0.999999999999998 0.980828928413531
"271" "TNN" 0.942311457387614 0.999999999999998 0.942311457387616
"272" "AXDND1" 0.987075746973326 0.999999999999999 0.987075746973327
"273" "TDRD5" 0.971599809715352 0.999999999999999 0.971599809715353
"274" "KIAA1614" 0.999987473034907 0.999999999999997 0.99998747303491
"275" "RNASEL" 0.993168646135879 0.999999999999998 0.993168646135881
"276" "NPL" 0.942910448559825 1 0.942910448559823
"277" "SHCBP1L" 0.926824124844087 1 0.926824124844086
"278" "NCF2" 1.22458884003029 0.999999999999999 1.22458884003029
"279" "FAM129A" 0.975374724602124 0.999999999999998 0.975374724602126
"280" "HMCN1" 0.639392411479855 1 0.639392411479853
"281" "PDC" 1.03207963840489 0.999999999999999 1.03207963840489
"282" "CFHR2" 0.988850917689637 0.999999999999998 0.98885091768964
"283" "CFHR5" 0.955897450362502 0.999999999999999 0.955897450362504
"284" "ASPM" 0.926404039734871 0.999999999999997 0.926404039734873
"285" "CRB1" 0.918728145968217 1 0.918728145968217
"286" "NR5A2" 1.00224992878061 0.999999999999999 1.00224992878061
"287" "DDX59" 0.877818982780991 0.999999999999999 0.877818982780992
"288" "CACNA1S" 1.09841202390635 0.999999999999998 1.09841202390636
"289" "LAD1" 1.35374090349403 1 1.35374090349403
"290" "RNPEP" 0.948238381027042 1 0.948238381027042
"291" "PTPN7" 0.944671265373505 0.999999999999999 0.944671265373506
"292" "KLHL12" 0.972415074914623 1 0.972415074914619
"293" "MYBPH" 0.963992878568862 0.999999999999998 0.963992878568864
"294" "LAX1" 0.958999797491089 1 0.958999797491088
"295" "REN" 0.961308609046586 1 0.961308609046585
"296" "PIK3C2B" 0.921411818400373 1 0.921411818400371
"297" "TMEM81" 0.986816776445279 0.999999999999998 0.98681677644528
"298" "AVPR1B" 0.990248673438002 1 0.990248673438
"299" "DYRK3" 0.959769726435949 1 0.959769726435947
"300" "IL20" 0.988831515078232 0.999999999999999 0.988831515078234
"301" "PFKFB2" 1.01815525657758 0.999999999999999 1.01815525657759
"302" "C4BPB" 1.00557700175811 0.999999999999999 1.00557700175811
"303" "CD55" 0.961307302425968 0.999999999999998 0.961307302425969
"304" "CR2" 0.999091626006474 0.999999999999999 0.999091626006475
"305" "CR1L" 0.9580394179324 1 0.958039417932399
"306" "LAMB3" 1.46471877058926 0.999999999999998 1.46471877058926
"307" "DIEXF" 0.958607683325412 1 0.958607683325411
"308" "NEK2" 0.972720594417382 0.999999999999998 0.972720594417384
"309" "TMEM206" 0.959802730456161 0.999999999999999 0.959802730456162
"310" "FAM71A" 0.937816813847311 0.999999999999998 0.937816813847313
"311" "TATDN3" 1.00255729899633 0.999999999999998 1.00255729899633
"312" "SPATA45" 1.00787761517717 1 1.00787761517716
"313" "CENPF" 0.959360498332569 0.999999999999996 0.959360498332573
"314" "USH2A" 0.782034732989759 0.999999999999999 0.782034732989759
"315" "EPRS" 0.9220942880215 1 0.922094288021499
"316" "IARS2" 1.03130891992712 0.999999999999999 1.03130891992712
"317" "MARC2" 0.956205120061215 0.999999999999999 0.956205120061216
"318" "MIA3" 0.873518693979667 0.999999999999998 0.873518693979669
"319" "TLR5" 0.887660334522265 1 0.887660334522261
"320" "DNAH14" 0.975649933259635 0.999999999999998 0.975649933259637
"321" "ADCK3" 0.948036043064168 1 0.948036043064168
"322" "TRIM17" 0.959300838921432 0.999999999999998 0.959300838921433
"323" "HIST3H2BB" 1.01038716402676 0.999999999999999 1.01038716402676
"324" "ABCB10" 0.979692149042441 0.999999999999998 0.979692149042443
"325" "URB2" 1.78854774336571 0.999999999999999 1.78854774336571
"326" "DISC1" 0.934237255140799 0.999999999999999 0.9342372551408
"327" "ERO1LB" 1.01350269716529 0.999999999999999 1.01350269716529
"328" "ZP4" 0.935890624150407 1 0.935890624150406
"329" "KMO" 0.982828861262656 0.999999999999998 0.982828861262658
"330" "EXO1" 0.887137415078063 0.999999999999998 0.887137415078064
"331" "SDCCAG8" 1.07497450369449 0.999999999999999 1.07497450369449
"332" "C1orf100" 0.984394950070354 0.999999999999999 0.984394950070355
"333" "OR2C3" 0.957713900112733 1 0.957713900112732
"334" "OR2G2" 0.987514734617998 1 0.987514734617996
"335" "TRIM58" 0.999999999999998 0.999999999999998 1
"336" "OR2W3" 0.986333343941453 0.999999999999999 0.986333343941454
"337" "OR2L3" 0.99262709148916 0.999999999999999 0.992627091489161
"338" "OR2M3" 0.956042780384012 0.999999999999998 0.956042780384014
"339" "OR2M7" 1.08356164513527 1 1.08356164513527
"340" "OR2T2" 1.00000000000001 1.00000000000001 1
"341" "OR2T27" 0.999999999999998 0.999999999999998 1
"342" "OR14I1" 0.991825938262294 1 0.991825938262294
"343" "PGBD2" 1.08296632399588 0.999999999999999 1.08296632399589
"344" "FAM110C" 1 1 1
"345" "SNTG2" 0.948956042923476 0.999999999999999 0.948956042923477
"346" "TPO" 1.18851932671483 0.999999999999999 1.18851932671484
"347" "ALLC" 0.947534548401063 0.999999999999998 0.947534548401065
"348" "ADAM17" 1.00953145905864 0.999999999999999 1.00953145905864
"349" "TAF1B" 1.16923433492827 0.999999999999998 1.16923433492827
"350" "C2orf48" 0.999999999999999 0.999999999999999 1
"351" "ATP6V1C2" 0.978275228136112 0.999999999999999 0.978275228136113
"352" "NBAS" 0.841064472074721 1 0.841064472074718
"353" "RAD51AP2" 0.948580642120401 1 0.948580642120401
"354" "KCNS3" 1.01741146043079 0.999999999999999 1.01741146043079
"355" "NT5C1B" 0.961389360889758 0.999999999999998 0.96138936088976
"356" "WDR35" 0.966738414492614 0.999999999999999 0.966738414492616
"357" "APOB" 1.1413338329305 1 1.14133383293049
"358" "ITSN2" 0.999705942115164 1 0.99970594211516
"359" "PTRHD1" 0.992181298573997 1 0.992181298573995
"360" "DRC1" 0.899836623414132 0.999999999999996 0.899836623414136
"361" "OTOF" 1.02446824053097 0.999999999999999 1.02446824053097
"362" "CIB4" 0.987310580702616 0.999999999999998 0.987310580702618
"363" "PRR30" 0.985467398137118 0.999999999999998 0.98546739813712
"364" "SLC5A6" 0.976279752983923 1 0.976279752983921
"365" "TRIM54" 1.03845164678968 0.999999999999998 1.03845164678968
"366" "GCKR" 0.984564244807013 1.00000000000003 0.984564244806985
"367" "C2orf16" 0.995348511581047 1 0.995348511581043
"368" "PLB1" 0.788260494748281 0.999999999999999 0.788260494748283
"369" "SPDYA" 1.00605280145884 1 1.00605280145884
"370" "FAM179A" 1.04206678188538 0.999999999999999 1.04206678188539
"371" "C2orf71" 1.01642581175649 0.999999999999999 1.01642581175649
"372" "LCLAT1" 0.995319737262829 0.999999999999999 0.99531973726283
"373" "EHD3" 0.964311876339365 0.999999999999999 0.964311876339367
"374" "NLRC4" 0.957710813270679 1 0.957710813270676
"375" "VIT" 0.952651410366361 1 0.952651410366359
"376" "HEATR5B" 1.21014354402794 1 1.21014354402794
"377" "GALM" 0.941537498106266 0.999999999999998 0.941537498106268
"378" "DHX57" 0.945919484694784 1 0.945919484694785
"379" "ABCG8" 0.941023880097577 0.999999999999999 0.941023880097579
"380" "LRPPRC" 0.965192473074166 0.999999999999999 0.965192473074168
"381" "SRBD1" 1.00911932553425 0.999999999999999 1.00911932553425
"382" "ATP6V1E2" 0.987068198245011 1 0.987068198245007
"383" "MSH2" 1.08596403158699 1 1.08596403158698
"384" "MTIF2" 0.95249625147991 1.00000000000001 0.952496251479903
"385" "KIAA1841" 1.00939925710897 0.999999999999998 1.00939925710897
"386" "FAM161A" 1.01625965122408 1 1.01625965122408
"387" "ALMS1" 1.03827740633583 1 1.03827740633583
"388" "NAT8" 1.0115153917513 1 1.0115153917513
"389" "DQX1" 1.01130217166258 0.999999999999998 1.01130217166258
"390" "HTRA2" 0.957055280815122 0.999999999999999 0.957055280815124
"391" "SEMA4F" 0.90207068974113 1 0.902070689741131
"392" "GCFC2" 0.980814083294252 1 0.98081408329425
"393" "REG3G" 0.998263281169005 1 0.998263281169002
"394" "RETSAT" 0.842943459910504 0.999999999999998 0.842943459910506
"395" "CD8A" 0.996975137063787 1 0.996975137063786
"396" "THNSL2" 1.05407778184298 0.999999999999999 1.05407778184298
"397" "TEKT4" 0.985145881553749 1 0.985145881553748
"398" "VWA3B" 0.961401446932824 1 0.961401446932822
"399" "LIPT1" 0.996767860374089 0.999999999999996 0.996767860374093
"400" "LYG1" 1.00469318144346 0.999999999999999 1.00469318144346
"401" "MFSD9" 0.957738613457574 0.999999999999998 0.957738613457576
"402" "C2orf40" 0.987049626756632 0.999999999999998 0.987049626756634
"403" "SULT1C4" 1.01916040710883 0.999999999999998 1.01916040710883
"404" "ACOXL" 1.04504718390923 0.999999999999997 1.04504718390923
"405" "MERTK" 0.896553710224559 1 0.896553710224557
"406" "CCDC93" 0.99616080089349 0.999999999999998 0.996160800893491
"407" "MARCO" 1.13840746066293 1 1.13840746066293
"408" "STEAP3" 0.914894896979174 0.999999999999999 0.914894896979175
"409" "TMEM177" 1.0071328907598 0.999999999999998 1.0071328907598
"410" "NIFK" 1.02179784212832 0.999999999999997 1.02179784212833
"411" "ERCC3" 0.998092406297239 0.999999999999999 0.998092406297241
"412" "MYO7B" 0.916695486531933 0.999999999999999 0.916695486531934
"413" "LIMS2" 1.13322897461001 1 1.13322897461001
"414" "SMPD4" 0.887342381039405 0.999999999999999 0.887342381039406
"415" "WTH3DI" 0.999999999999998 0.999999999999998 1
"416" "MAP3K19" 1.00269358305268 0.999999999999996 1.00269358305268
"417" "LCT" 0.990271966332837 0.999999999999998 0.990271966332839
"418" "LRP1B" 0.771161653109567 0.999999999999999 0.771161653109568
"419" "KYNU" 0.971024934389642 1.00000000000009 0.971024934389558
"420" "MMADHC" 1.02757673545249 0.999999999999999 1.02757673545249
"421" "NMI" 1.01024768571372 0.999999999999996 1.01024768571372
"422" "GALNT5" 0.937466353646433 1 0.937466353646433
"423" "ACVR1C" 0.949350669307132 0.999999999999998 0.949350669307134
"424" "PKP4" 1.0525007476152 1 1.0525007476152
"425" "DAPL1" 0.994344746786495 0.999999999999998 0.994344746786497
"426" "WDSUB1" 0.929720562647124 1 0.929720562647123
"427" "LY75-CD302" 1.0120059303754 0.999999999999999 1.0120059303754
"428" "DPP4" 1.06344038845625 0.999999999999999 1.06344038845625
"429" "IFIH1" 1.09033091145116 0.999999999999998 1.09033091145117
