"Gene","BF.SCZ","BF.denovo.coding","BF.combine"
"MED18",0.964922572394681,0.8371059406,0.807742417570621
"OR14A16",0.999199716508378,0.8083822493,0.807735314330965
"ASPA",1.02508074924893,0.7879688143,0.807731662547435
"TTC1",0.991331814628357,0.8147784536,0.807715802927375
"CXXC4",0.995216894917803,0.8115734993,0.807691657970922
"SYPL2",1.00306458330024,0.8052046401,0.807672256793326
"OR2J3",1.0030394322262,0.8052046401,0.807652005031806
"CBWD1",0.999008202894508,0.8083822493,0.807580498125013
"GUCA1B",0.978252748299616,0.8254528359,0.807501505310887
"POP7",0.957412870688991,0.8434162164,0.807497540929171
"TMEM9",0.960809875461904,0.8404207135,0.80748452107354
"ACTR10",1.11475792747498,0.7243420667,0.807466061057436
"ERVFRD-1",0.990998220539556,0.8147784536,0.807443997651571
"CDK20",1.07825042175059,0.7488032025,0.807397368903817
"SYNPR",1.01661618795932,0.7941895209,0.807385923254597
"POLR3GL",0.979643430248967,0.8241509089,0.8073740234376
"FAM210A",0.986961979311951,0.8179971759,0.80733211179785
"CNOT7",0.983429550662993,0.8209058506,0.80730307179218
"C1orf74",0.973548740367945,0.8292083508,0.807274745423921
"ABHD12",1.11230757214505,0.7257566489,0.807264616106086
"GZMH",0.980533707383217,0.8231759291,0.807151745589047
"C12orf5",0.996399872287747,0.8099761653,0.807060147661039
"PEX7",0.975779254102048,0.8270833908,0.807050814155017
"USP24",1.00261287282414,0.8048610313,0.806964030815893
"GJC1",1.11623606459454,0.7229304813,0.806961075421749
"HSD3B7",0.99618006173064,0.8099761653,0.806882106348901
"KCNIP1",0.988338134626428,0.8163860897,0.806865505029062
"TIMP2",0.988338134626428,0.8163860897,0.806865505029062
"HIST1H3J",0.999999999999982,0.8067917436,0.806791743599986
"PPAP2A",0.979095516296664,0.8239883251,0.806763274586208
"UROS",0.983537061937374,0.8202585078,0.806754642790747
"RPL18A",1.00386970695879,0.8036209311,0.806730708609307
"RBM11",0.975526098371571,0.8269201778,0.80668221471396
"TMEM106A",0.999829560068876,0.8067917436,0.80665423407079
"RWDD2B",1.00573360886749,0.8020406086,0.806639195745556
"TMEM192",0.989988123601039,0.8147784536,0.80662099243002
"PSMB1",0.999766786690779,0.8067917436,0.806603589027623
"PRDX3",0.993747427754402,0.8115734993,0.806499077363014
"LSM11",1.0478629898181,0.7696224177,0.806458847642157
"ECI1",1.07896540716764,0.747339723,0.806353708519246
"C21orf62",0.959637975943033,0.8402546362,0.806340258359718
"PRDX5",0.989617937522067,0.8147784536,0.806319372789051
"OR10H3",1.00331620627698,0.8036209311,0.806285903876026
"OR2AG1",1.00526715570534,0.8020406086,0.806265081367502
"OR2AE1",1.02319934100457,0.7879688143,0.806249171523913
"PRDX2",1.01702219565057,0.7926293539,0.806121645840471
"SKAP2",1.01295480818975,0.7957530278,0.806061855641562
"CD300C",0.997082450323382,0.8083822493,0.806023753929971
"DUT",0.999008202894508,0.8067917436,0.805991569883963
"C10orf62",0.974100530363744,0.8274099219,0.805980443751014
"PLA2G12A",0.953338467283035,0.8454196682,0.80597109069272
"ATP1B3",0.998976181273671,0.8067917436,0.805965735104655
"OR4M2",0.996975308846799,0.8083822493,0.805937142662138
"OR8D1",0.995003408187662,0.8099761653,0.805929045024273
"CA1",0.961373423291636,0.8382644909,0.805885203240353
"TYW3",0.987108329270439,0.8163860897,0.805861509043394
"TGIF2",1.00081521755144,0.8052046401,0.80586105705511
"OR5AU1",1.04501766767397,0.7711334038,0.805848031104566
"RPE",0.977405381977428,0.8244761811,0.805847456719337
"GZMA",0.972196774141373,0.8288810478,0.805835480818081
"HSPB9",0.98505385059936,0.8179971759,0.805771267899697
"EXOSC8",0.981533828505557,0.8209058506,0.805746862382029
"OR4A47",0.975863800323369,0.825615734,0.805688507788008
"CCDC149",1.01638277381943,0.7926293539,0.805614821327585
"ZNF177",0.984844919362344,0.8179971759,0.805600362737861
"PITPNC1",0.992619344269364,0.8115734993,0.805583554701559
"ADIPOQ",0.990627706798156,0.8131742595,0.805552951915774
"RAD51AP1",1.01031465506883,0.7973198823,0.805543961865445
"TIPRL",1.00039937165674,0.8052046401,0.805526216011132
"POPDC3",0.984682518037593,0.8179971759,0.805467518912852
"PGLS",0.961279658356793,0.837767756,0.805329102270017
"TRNT1",1.07127599963803,0.7517395176,0.805320503184351
"TP53I11",0.988338134626428,0.8147784536,0.80527661696483
"RNASET2",0.961956494191757,0.8371059406,0.805259495886669
"PRSS58",0.960615361189522,0.8382644909,0.805249746698254
"COQ10B",0.981508669457497,0.8204202914,0.805249628607946
"CLCF1",0.996118776045002,0.8083822493,0.805244736749222
"E2F5",0.998072335576902,0.8067917436,0.805236519859013
"PAFAH1B3",0.998072335576902,0.8067917436,0.805236519859013
"EDN3",1.00199096419374,0.8036209311,0.80522091159916
"CYLC2",1.01384381283987,0.7941895209,0.805184131986725
"OR8J3",1.0019329852634,0.8036209311,0.805174318517176
"FAM19A3",0.975038891761117,0.825778667,0.805166316311652
"CCDC68",0.995986907274151,0.8083822493,0.805138136375629
"MRPL11",0.970184827582969,0.8298633786,0.805120858884461
"OR1E2",1.01174221706909,0.7957530278,0.805096932585813
"N4BP2L1",0.982282184722974,0.8196117201,0.805089991044383
"ABHD10",1.04602476622249,0.7696224177,0.80504410955423
"GORASP1",1.13543813910121,0.7089779471,0.80500060091902
"GH2",1.01361163881636,0.7941895209,0.804999741810229
"SLC39A2",1.01150211818803,0.7957530278,0.804905873174238
"SGTB",0.985900729539926,0.8163860897,0.804875641421477
"KLK9",1.02746371941145,0.7833380561,0.804851432677041
"RHOJ",1.00150614106241,0.8036209311,0.804831297582942
"PCGF3",0.993620456745812,0.8099761653,0.804808887318607
"CLEC17A",0.987761027961774,0.8147784536,0.804806402889041
"SAYSD1",0.976710954239848,0.8239883251,0.804798423290915
"FAM159A",0.987688406053642,0.8147784536,0.804747232123035
"MSANTD1",0.9762039458083,0.8243135276,0.804698118226279
"CREB3L2",1.19834888610756,0.6714444873,0.804624753439017
"OR5H1",0.989362518288866,0.8131742595,0.804524133186604
"OR2L8",0.991298691496753,0.8115734993,0.804511747909531
"VN1R2",1.00504244369302,0.8004636649,0.804499957858567
"MPZL3",0.976097513444677,0.8241509089,0.80445165288046
"ZNF625",1.0048674432226,0.8004636649,0.804359876340655
"UBE2M",0.981372226060669,0.8196117201,0.804344178259951
"PTX3",1.01075119233462,0.7957530278,0.804308321652734
"NRN1L",0.985106658309274,0.8163860897,0.804227372714542
"SETD9",1.01661780915038,0.7910725189,0.80421841104319
"IL15RA",1.01858129206916,0.7895190082,0.804189291485518
"SLC25A48",0.968262102979902,0.830518969,0.80416004348864
"ANKRD39",0.996731992790736,0.8067917436,0.804155142365541
"VTA1",1.02249993717532,0.7864219294,0.804116373404794
"FAM71C",0.984886367733839,0.8163860897,0.804047530553065
"DPPA4",0.994619989543656,0.8083822493,0.804033144346043
"MAP6",0.98680510540232,0.8147784536,0.804027537784287
"TMX1",1.02427516263966,0.7848783459,0.80393139539907
"ESRP2",1.72361571423059,0.4664134369,0.803917529169138
"SAA2-SAA4",0.96318472656124,0.8346291921,0.803902090172867
"APOBEC1",0.97427115857282,0.8251271446,0.803897579139325
"ORM1",0.979253950839193,0.8209058506,0.803875297467058
"JAM2",1.00818930537391,0.7973198823,0.803849378296845
"POPDC2",1.06302918895335,0.7561674882,0.803828111694138
"PPIL6",0.964227218715364,0.833640725,0.80381907767461
"CASP4",1.02413087353943,0.7848783459,0.80381814600875
"MOGAT1",0.994300407708217,0.8083822493,0.803774800063076
"SURF1",0.996148387043907,0.8067917436,0.803684294067481
"OR4K2",0.984373483114352,0.8163860897,0.803628818684095
"AIMP1",0.986309815825149,0.8147784536,0.803623986508516
"RRAGC",0.998017389450515,0.8052046401,0.803608232886044
"RPL10A",1.00193298526338,0.8020406086,0.803590941277056
"TCEA1",1.00193298526338,0.8020406086,0.803590941277056
"SEC22C",1.00585041930032,0.798890092,0.803563934013071
"OR4N4",1.00583857758659,0.798890092,0.8035544737853
"HNRNPA1L2",1.01974408219023,0.7879688143,0.803526535332877
"OR2A5",1.01370027283114,0.7926293539,0.8034885923024
"PSMB8",1.03986211512107,0.772647616,0.803446984217012
"RAB24",1.01343737883957,0.7926293539,0.803280214807718
"PTPMT1",0.980074003389053,0.8196117201,0.803280139742995
"WBP1",0.999549249966683,0.8036209311,0.803258698938532
"ZCCHC24",0.963833736769377,0.833311519,0.803173755250736
"SDCBP",1.00137974921587,0.8020406086,0.803147223500812
"C1orf131",1.01324847279907,0.7926293539,0.803130482334889
"OGN",0.995373345214161,0.8067917436,0.803058996718298
"CENPT",1.34255472004671,0.5980847418,0.802961493091508
"LDHC",1.00112844561412,0.8020406086,0.802945667807121
"CLDN7",0.995216894917803,0.8067917436,0.802932773910912
"NDUFB9",0.958898698588135,0.8372713411,0.802858399345933
"VN1R4",0.99708303193892,0.8052046401,0.802855883882195
"NSMCE4A",0.989220024385387,0.8115734993,0.80282475676808
"EXTL2",0.999008202894508,0.8036209311,0.802823902186622
"PRKAG1",1.00093927102869,0.8020406086,0.802793942107491
"GTF2H3",1.00086849244525,0.8020406086,0.802737174809353
"C3orf67",1.22837656490732,0.6534924023,0.802734752330306
"TAS2R3",0.983172534591072,0.8163860897,0.802648381015243
"RNF175",1.01661618795932,0.7895190082,0.802637804437707
"UTP11L",1.00266831409349,0.8004636649,0.802599553378379
"C11orf65",0.975378312806801,0.8228512146,0.802591229387575
"C2orf68",0.979006969749602,0.819773365,0.802563837950084
"TRIM40",0.94721887498111,0.847260713,0.802541339383553
"C1orf216",0.983000755173593,0.8163860897,0.802508142688317
"BIN3",0.996625076950907,0.8052046401,0.80248713640089
"CRYBA4",1.00054048565942,0.8020406086,0.802474100047221
"C9orf9",0.963694896971082,0.832653531,0.802423958769653
"OR4L1",0.996526640104148,0.8052046401,0.802407874595123
"RSPO3",0.973586021239893,0.8241509089,0.802381804297193
"NAA11",1.00039937165674,0.8020406086,0.802360920886629
"CD300LB",0.976051171631725,0.8220400377,0.802353141925272
"TMEM72",0.992519268909283,0.8083822493,0.802334959074478
"MURC",1.06098530030993,0.7561674882,0.802282589552483
"DIO1",0.976661268106794,0.8213917222,0.802221481016275
"C14orf183",0.998135452481266,0.8036209311,0.802122541686915
"TPM1",1.00009364020607,0.8020406086,0.802115711847866
"IGFBP3",0.934610087323401,0.858229012,0.802109491848796
"PEMT",0.998072335576902,0.8036209311,0.802071819621462
"HIST1H3E",0.999999999999979,0.8020406086,0.802040608599983
"FIBIN",0.9843481608967,0.8147784536,0.802025672339417
"ADK",1.00193298526338,0.8004636649,0.802010949368123
"EIF2S1",1.00193298526338,0.8004636649,0.802010949368123
"TAS2R30",0.98045234142593,0.8179971759,0.802007246390953
"MIXL1",0.980425971060867,0.8179971759,0.801985675506804
"CGB1",0.984202764152592,0.8147784536,0.801907206205094
"CRYBA2",1.03177663022687,0.7772096826,0.801906787292723
"C1orf111",0.99000975561591,0.8099761653,0.801884305463365
"FNDC4",1.0156079109667,0.7895190082,0.801841750586503
"MAD2L2",1.02156288045384,0.7848783459,0.801802583843449
"METTL21A",0.973437141297215,0.8236632621,0.801784411250163
"SLC50A1",0.987922795093899,0.8115734993,0.801771959852593
"HYLS1",1.00161128840164,0.8004636649,0.801753442719188
"BDH2",0.972237047714531,0.8246388696,0.801744460010552
"MCU",1.02544016404817,0.7818010525,0.801690199528632
"OR5B3",0.987819424444464,0.8115734993,0.801688066972906
"LYVE1",1.00742526579877,0.7957530278,0.801661705541591
"NANOS3",1.00934463846462,0.7941895209,0.8016109348452
"ROPN1B",0.983822304551902,0.8147784536,0.801597215919987
"LYZL2",0.977906489794466,0.8196117201,0.801503620197395
"GUCA1A",1.00722100511673,0.7957530278,0.801499164485397
"KLK1",1.03529831372587,0.7741650615,0.801491782716434
"CCNH",0.975361969053864,0.8217158104,0.801470350834436
"YKT6",0.957407712828315,0.8371059406,0.801451683984841
"GSTM5",0.954122095925991,0.8399225888,0.80138870084144
"SLC35A1",0.999025948724033,0.8020406086,0.801259379921816
"TNFSF13B",0.997049455350128,0.8036209311,0.801249811661218
"FKTN",1.10617535018746,0.7243420667,0.801249339287381
"MMD",0.985330505492,0.8131742595,0.801245404166218
"ING2",0.999008202894508,0.8020406086,0.801245147045904
"MYOZ2",0.956024413624739,0.838098877,0.801242987443477
"EIF3K",0.979365890566185,0.8179971759,0.801118532655928
"TRIB1",1.01858129206916,0.7864219294,0.801034664959774
"TMEM176A",0.987012108158734,0.8115734993,0.801032870469854
"BEST4",1.06970398217717,0.7488032025,0.800997767581268
"HSD17B8",0.9966118286591,0.8036209311,0.8008981256923
"IL25",0.945629148698536,0.8469256535,0.800877584730156
"DNAJB4",1.01036632857147,0.7926293539,0.800846010217919
"CTSO",0.960464692844383,0.8338053811,0.800840629250205
"DCUN1D2",1.00431923693512,0.7973198823,0.800763695784736
"CUTA",0.955019607189729,0.8384301404,0.800717223340837
"TMCO5A",0.972135490002498,0.8236632621,0.800712288898639
"GP9",0.976503846875819,0.8199350446,0.800669725240196
"AK2",0.990454455754554,0.8083822493,0.800665800772074
"YWHAB",0.970914431682283,0.8246388696,0.800653779420804
"OTX2",1.03013549210337,0.7772096826,0.800631278852655
"SSBP2",1.04021445214282,0.7696224177,0.800572361584638
"CRYBB2",0.978682263753543,0.8179971759,0.800559327853817
"SLC25A16",0.998072335576902,0.8020406086,0.800494543452922
"MANEA",1.10295164990498,0.7257566489,0.800474493333764
"FAM124B",1.00000159469336,0.8004636649,0.800464941394091
"EIF4E1B",1.00193298526338,0.798890092,0.800434334774896
"PSMB7",1.00193298526338,0.798890092,0.800434334774896
"ZNF581",1.00193298526338,0.798890092,0.800434334774896
"C21orf58",0.975811273929335,0.8202585078,0.800417499447693
"ACADL",1.05636567098605,0.7576497734,0.80035521125012
"HIST3H3",0.997843179088432,0.8020406086,0.800310750643445
"DCDC1",1.00766216243718,0.7941895209,0.800274730015042
"CASP6",1.01348435628699,0.7895190082,0.80016516380192
"RAB17",0.987883620444529,0.8099761653,0.80016218665034
"GPR141",1.011466707189,0.7910725189,0.800143515839491
"CLDN1",0.987846833134061,0.8099761653,0.800132389805676
"OR2L2",0.989731556145065,0.8083822493,0.800081421559737
"SBDS",0.99749641371506,0.8020406086,0.800032630732344
"TRNAU1AP",1.01128443156748,0.7910725189,0.799999322604441
"HIST1H2AB",0.979903218247238,0.8163860897,0.799979356629308
"OR2AK2",1.01523459526907,0.7879688143,0.799973200270509
"FAM104A",0.981828648398123,0.8147784536,0.799972827842001
"SFTPA2",0.987618488099978,0.8099761653,0.799947435770604
"PGAM5",1.00131689200114,0.798890092,0.799942143971945
"COMMD5",0.98561370291775,0.8115734993,0.799897961834989
"NPM3",0.975943199162543,0.8196117201,0.799894484185509
"GZMK",0.970177983589671,0.8244761811,0.79988863889731
"TPMT",0.948014425882623,0.8437497662,0.79988695019269
"TM2D3",1.03525106855929,0.772647616,0.799884270083788
"ANKRA2",0.989454584364444,0.8083822493,0.799857522488726
"C19orf52",0.977817036812483,0.8179971759,0.799851574659517
"STX5",0.98749372951841,0.8099761653,0.799846384293117
"RLBP1",1.08286839296032,0.738623887,0.799832461517795
"OR8J1",0.985525538404216,0.8115734993,0.799826409852226
"SDF2L1",0.981621173517883,0.8147784536,0.799803781779918
"KLK6",0.9777037511217,0.8179971759,0.799758907284387
"FBXL17",0.997139044378534,0.8020406086,0.799746006012182
"MORN3",1.03910579577287,0.7696224177,0.799719114788799
"MAPK1",1.01090608274709,0.7910725189,0.799700021250072
"GNMT",0.999009796006258,0.8004636649,0.799671042582171
"CTSK",1.00094730953301,0.798890092,0.799646888199979
"RSG1",1.02885511947187,0.7772096826,0.799636160846117
"CALML5",1.01671975316553,0.7864219294,0.799570709943528
"GLRX3",0.975539539310797,0.8196117201,0.799563639840084
"NPL",0.945908482208757,0.8452525164,0.799531524871056
"CFLAR",1.02058892688867,0.7833380561,0.799466146066156
"NSFL1C",1.06555548657966,0.7502697984,0.799454100100135
"OR52K2",1.01049764709821,0.7910725189,0.799376919032504
"ALKBH7",0.98881452732389,0.8083822493,0.799340111738603
"OR8B2",0.996631262980247,0.8020406086,0.799338744710464
"MGMT",0.998585077792327,0.8004636649,0.799331071084098
"GLT6D1",1.02845686477724,0.7772096826,0.79932663344131
"SQSTM1",1.18583342537641,0.67405253,0.799314020533535
"M6PR",0.984890836062394,0.8115734993,0.79931130225166
"DOK3",0.998458084483417,0.8004636649,0.79922941755463
"TAF1B",1.18109398793052,0.6766715868,0.799212742972885
"RASSF1",1.101183506188,0.7257566489,0.799191251274955
"LDB2",1.01419751931972,0.7879688143,0.799156016764361
"GHITM",1.028205729308,0.7772096826,0.799131448522972
"HBEGF",0.968876709219169,0.824801593,0.799131053184568
"OR8H3",0.994386355224456,0.8036209311,0.799109688658613
"OR4X2",0.971761936366639,0.8222022035,0.798984805358077
"OR13C4",0.992254721379879,0.8052046401,0.798968105816211
"OR56A4",1.04218143486258,0.7666100935,0.798946807223967
"ZAK",1.10514049606738,0.7229304813,0.798939750726112
"TAAR2",0.998072335576902,0.8004636649,0.79892063957119
"CHP2",0.994104103179778,0.8036209311,0.798882865007664
"HMGCL",1.00193298526338,0.7973198823,0.798861089882686
"LAT2",1.00193298526338,0.7973198823,0.798861089882686
"PRSS3",0.973309619438697,0.8207439628,0.798837994089476
"NUP37",1.00184247041818,0.7973198823,0.798788920596964
"BCL7C",1.0137076941615,0.7879688143,0.798770049815224
"NT5M",1.00773261209065,0.7926293539,0.798758449225371
"AURKAIP1",0.99580095926584,0.8020406086,0.798672807414038
"RTP4",0.959175983590913,0.832653531,0.798661269587372
"WFDC8",0.954805308903835,0.8364446937,0.798641834149202
"IGFBP1",0.993748704012321,0.8036209311,0.7985972587978
"FAM76A",0.963833736769377,0.8285538853,0.798588187383485
"GRXCR2",0.970267482212135,0.8230135544,0.798543289254148
"SRPRB",1.0194009908943,0.7833380561,0.798535590593555
"RNF114",0.985875381636927,0.8099761653,0.798535561081952
"HRAS",0.985868617703845,0.8099761653,0.798530082457372
"RAB25",0.98197987545126,0.8131742595,0.798520758063981
"OR5K4",0.987734227215528,0.8083822493,0.798466816307086
"DHRS11",0.991579580246908,0.8052046401,0.798424479043221
"CRYGA",0.965537724975988,0.8269201778,0.798422627209752
"ABHD12B",0.959455803682847,0.8321604107,0.798421135641217
"BBS5",1.02316922895649,0.7802673274,0.798345519755799
"MRPL46",1.02918398508647,0.7756857479,0.798323349198501
"KLK14",0.98753175224396,0.8083822493,0.798303139134143
"OR4D1",0.989445618586919,0.8067917436,0.798276555817121
"QRFP",0.936415578005408,0.8524726116,0.798268633325194
"OR2A14",1.02708153769418,0.7772096826,0.798257715915614
"MRPS28",0.96418784166209,0.8278999815,0.798251096274569
"FGFR1OP2",0.981533828505574,0.8131742595,0.79815804416922
"YWHAE",0.999008202894508,0.798890092,0.798097755119148
"ARG1",1.00096463597082,0.7973198823,0.798089005738716
"FEZ2",0.962660407686767,0.8290446817,0.798088491275868
"LRRC18",1.01679873558586,0.7848783459,0.798063309699841
"RRP36",0.951993458346074,0.8382644909,0.798022311700602
"OR10W1",0.985226475605223,0.8099761653,0.798009962662753
"RPS5",1.0107390127642,0.7895190082,0.797997662906638
"SHISA5",1.018554748351,0.7833380561,0.797872696604697
"TMEM98",0.975386206442514,0.8179971759,0.797863162281791
"MBP",0.986982690514029,0.8083822493,0.797859287377897
"FAS",0.988920904293318,0.8067917436,0.797853220657295
"RASSF3",0.973039818330507,0.8199350446,0.7978294468404
"FAM168A",0.996692054522961,0.8004636649,0.79781577474016
"TMEM106C",0.988866019517541,0.8067917436,0.797808940073349
"EXOSC5",1.06124591990533,0.7517395176,0.797780495884601
"OR6K3",0.99859787306645,0.798890092,0.797769946685061
"IFNGR2",1.04063408196747,0.7666100935,0.797760590876369
"CAPNS2",0.960168360988034,0.8308469755,0.7977529786977
"CCDC112",1.01631358713733,0.7848783459,0.797682527188043
"SYF2",0.988700977421198,0.8067917436,0.797675785472673
"GLYATL1",0.984779978910661,0.8099761653,0.797648310982272
"BPHL",1.01022301766035,0.7895190082,0.797590274964011
"ANXA10",0.990472830189742,0.8052046401,0.79753331876176
"IZUMO2",1.00023293621769,0.7973198823,0.797505606977672
"C8G",0.986536954398037,0.8083822493,0.797498962213857
"MAF1",0.996279171332816,0.8004636649,0.797485276748601
"C19orf54",0.996152103823542,0.8004636649,0.797383563824438
"CCDC124",0.988338134626428,0.8067917436,0.797383046901628
"KCNE4",0.998072335576902,0.798890092,0.797350099991686
"WDR61",0.998072335576902,0.798890092,0.797350099991686
"MIS18A",0.998072335576902,0.798890092,0.797350099991686
"FGF21",0.996093546835238,0.8004636649,0.797336691082974
"SOX15",1.00193298526338,0.7957530278,0.797291206676027
"MTRF1L",1.05225135394378,0.7576497734,0.797237999875348
"APOH",1.05222432627076,0.7576497734,0.797217522365009
"RNF183",0.970752731038219,0.8212297303,0.797211003498505
"NXPH2",0.980304625968086,0.8131742595,0.797158488306023
"HSD17B11",0.989952719244342,0.8052046401,0.797114523015157
"ZNF586",1.02556626762637,0.7772096826,0.797080033347158
"MLX",0.980110551605302,0.8131742595,0.797000672029778
"GLIPR1",0.978156320611812,0.8147784536,0.796980694287158
"TMEM110",1.03552916850106,0.7696224177,0.796966462260656
"ABHD5",1.02541293934911,0.7772096826,0.796960865125455
"CHD3",1.08947821374477,0.7314884233,0.796940700791862
"OR5AS1",0.983898351520931,0.8099761653,0.796934213809915
"CYGB",0.989726227763899,0.8052046401,0.796932151024161
"METTL18",0.983779772246159,0.8099761653,0.796838167423651
"VAX2",1.01522241869441,0.7848783459,0.796826092705466
"ELOVL7",0.981819142327365,0.8115734993,0.796818397018344
"SPACA3",0.977878195181759,0.8147784536,0.796754083679353
"OR2W1",0.985576116795613,0.8083822493,0.796722238151597
"SULT1B1",0.968951735089734,0.8222022035,0.796674251675928
"OR6M1",1.00506894098347,0.7926293539,0.796647145316685
"ZCWPW2",0.991289447084814,0.8036209311,0.796620948455902
"BPIFA3",0.968558697258462,0.822364404,0.796508195809972
"TNNI2",0.979492994404729,0.8131742595,0.796498490410503
"RAB8A",0.996919356872914,0.798890092,0.796428996728783
"DEGS1",0.979396846111151,0.8131742595,0.796420305093071
"FAM132A",1.01468058754959,0.7848783459,0.796400821172762
"TAF11",0.975514289055223,0.8163860897,0.796396295888269
"CD27",1.00080031502147,0.7957530278,0.796389880901529
"LRRC31",1.14313446626318,0.6966707098,0.796388300008414
"TPM2",1.01661618795932,0.7833380561,0.796354148475846
"MFAP4",1.01661618795932,0.7833380561,0.796354148475846
"OR2L3",0.9870202776059,0.8067917436,0.79631981073822
"TAS2R38",1.0025201805663,0.7941895209,0.796191021896531
"CEP57L1",1.0529110719915,0.7561674882,0.796177120605782
"TMEM150B",1.04056911402235,0.7651087406,0.796148524336898
"TMED6",0.973277156291222,0.8179971759,0.796137965214203
"SUCNR1",1.00436532029092,0.7926293539,0.796089434901758
"TAF5L",1.0548385278563,0.7546883553,0.796074353694944
"TMEM61",1.00025405270878,0.7957530278,0.795955191012232
"NAPG",0.9963107209279,0.798890092,0.795942763502676
"MTFMT",0.996280585052392,0.798890092,0.795918688250319
"TBCCD1",1.18537738297717,0.6714444873,0.795915109170122
"PDCD2L",1.06702373067637,0.7458793525,0.795870969339025
"OR2A2",0.998170475440351,0.7973198823,0.795861165993436
"ANXA2R",0.974804305314399,0.8163860897,0.795816675038347
"CASP3",0.984446310842256,0.8083822493,0.79580892307375
"BZW1",0.998072335576902,0.7973198823,0.795782917129062
"FERD3L",0.998072335576902,0.7973198823,0.795782917129062
"TAS2R8",0.95588624080825,0.8324891223,0.795764897629107
"TXNL1",0.984362115734747,0.8083822493,0.795740861243362
"NTF4",0.961525700014269,0.82757324,0.795732938904077
"OVOL2",1.00193298526338,0.7941895209,0.79572467754023
"C12orf4",1.13984243213288,0.6980266426,0.795640385994733
"ATG2B",0.846053129053981,0.9403971029,0.795625911461844
"VSTM2L",0.957471236838911,0.8308469755,0.795512081255853
"RAB32",0.98210623889553,0.8099761653,0.795482645297807
"NTAN1",0.983853164165127,0.8083822493,0.795329433828728
"BDNF",0.997491351888595,0.7973198823,0.795319687283082
"C15orf26",1.01528109941448,0.7833380561,0.79530832281041
"POLR3H",0.991543493014098,0.8020406086,0.795258146590397
"OR56B1",0.97218402313441,0.8179971759,0.795243785379048
"APOBEC4",1.02318162106087,0.7772096826,0.795226662946872
"NLE1",0.964405685468341,0.8244761811,0.795129516586066
"GPR171",0.997184293675138,0.7973198823,0.79507486366447
"SGCB",1.00104815459034,0.7941895209,0.795021954291931
"KXD1",0.981533828505557,0.8099761653,0.795019006525159
"EPO",0.95737505007341,0.8303550186,0.794961177510882
"AMICA1",1.08470924587974,0.7328747537,0.794956021410227
"LDLRAD3",1.12329752424395,0.7075988765,0.79484406613025
"TCF21",1.00870994324949,0.7879688143,0.794831977954921
"MEOX1",1.01661618795932,0.7818010525,0.794791605735134
"OR5P3",0.9793001495549,0.8115734993,0.794774049239284
"CDC123",1.05097563147244,0.7561674882,0.794713603409924
"H1FOO",0.998686732947352,0.7957530278,0.794707991566545
"AKR1E2",1.02449599648526,0.7756857479,0.794686943254225
"ITPA",0.986916134625077,0.8052046401,0.794669450989668
"TSNAX",0.965734748404236,0.8228512146,0.794656010705851
"ASF1B",0.979101968829324,0.8115734993,0.794613211014334
"OR4C13",0.973314179141884,0.8163860897,0.794600156759208
"IYD",0.973279702977659,0.8163860897,0.794572010898309
"ZNF396",0.988734425590357,0.8036209311,0.794567679703546
"OR5D14",0.980966590399807,0.8099761653,0.794559557179452
"XAF1",0.998324306536171,0.7957530278,0.794419589652493
"GGTLC1",1.03019367352514,0.7711334038,0.794416754038667
"ASB8",1.00223999222365,0.7926293539,0.794404837488973
"GPATCH4",1.02208932044252,0.7772096826,0.794377716329981
"COQ10A",0.97492930209909,0.8147784536,0.794351389133624
"OR2D2",0.984424136882573,0.8067917436,0.794225265837416
"HLA-DMA",0.998072335576902,0.7957530278,0.794219082998737
"LYSMD1",0.970903417415126,0.8179971759,0.794196253517232
"CCDC103",0.976661498468047,0.8131742595,0.794195990798914
"OR1D5",1,0.7941895209,0.7941895209
"UBE2J2",1.00193298526338,0.7926293539,0.794161494760411
"SPACA1",1.00193298526338,0.7926293539,0.794161494760411
"SLA2",0.997983665290724,0.7957530278,0.794148523350035
"SPAG7",0.980455162581263,0.8099761653,0.79414531283616
"PROP1",0.988186688881111,0.8036209311,0.794127507019264
"UCHL5",0.999871560116836,0.7941895209,0.794087515290725
"SLC25A52",1.0137076941615,0.7833380561,0.794075814598083
"CGRRF1",0.999841117908507,0.7941895209,0.794063338407878
"VSX2",0.999770400921555,0.7941895209,0.794007175717891
"PGLYRP1",0.993884835445194,0.798890092,0.794004747626216
"OR5M10",0.997787000967257,0.7957530278,0.793992027119176
"SULT6B1",0.968647378412508,0.8196117201,0.793914743991031
"OR4X1",0.989858484061876,0.8020406086,0.79390670098486
"TMEM11",0.995697785292635,0.7973198823,0.793889640975894
"B3GALNT1",0.995697785292611,0.7973198823,0.793889640975875
"LIN28B",0.974342047230311,0.8147784536,0.793872906519771
"SOSTDC1",0.937907067418292,0.8464233345,0.793866427455307
"FITM2",1.01534876298508,0.7818010525,0.793800731556308
"RHBDD2",0.995549417494877,0.7973198823,0.793771344380849
"ATP5C1",0.999465498299938,0.7941895209,0.793765025250908
"FNTA",0.985791874244437,0.8052046401,0.793764191314496
"OR8B8",0.995405167317504,0.7973198823,0.793656330846404
"HLA-DRA",0.981774766095191,0.8083822493,0.793649293722012
"RSPO4",0.941137128890888,0.8432494953,0.793613408945332
"STAP1",0.981725169212038,0.8083822493,0.79360920048205
