"Gene","BF","LoF.BF","nonLoF.BF"
"TMIGD1",0.845491114401457,1,0.845491114401457
"DKK2",0.845482069746176,1,0.845482069746176
"GEN1",0.845442301982472,1,0.845442301982472
"LRRC56",0.845433987753029,1,0.845433987753029
"PGR",0.845425716321768,1,0.845425716321768
"CPSF2",0.845362577359207,1,0.845362577359207
"COL1A1",0.845346233260759,1,0.845346233260759
"PLK1",0.845337383578547,1,0.845337383578547
"TMEM200A",0.845301059289416,1,0.845301059289416
"NR1D1",0.845253305754254,1,0.845253305754254
"FAM208A",0.845190038187571,1,0.845190038187571
"ZC3H10",0.845159300171376,1,0.845159300171376
"C1orf101",0.845154423147799,1,0.845154423147799
"NRIP2",0.845109479198611,1,0.845109479198611
"PRSS58",0.845105694168086,1,0.845105694168086
"TRPC4AP",0.845098123814263,1,0.845098123814263
"SUGCT",0.844976649038132,1,0.844976649038132
"ARHGEF7",0.844976095707539,1,0.844976095707539
"CCDC82",0.84497044202874,1,0.84497044202874
"CAPN1",0.844960356576582,1,0.844960356576582
"ART1",0.844925462837801,1,0.844925462837801
"FBXW12",0.844847206951258,1,0.844847206951258
"ITIH1",0.844801751970507,1,0.844801751970507
"SLC6A12",0.844758235100394,1,0.844758235100394
"MYO1A",0.844742940262767,1,0.844742940262767
"DSE",0.844660861831793,1,0.844660861831793
"FOXN1",0.844644139621726,1,0.844644139621726
"DCTN4",0.844624004587586,1,0.844624004587586
"MYL1",0.844622555438218,1,0.844622555438218
"SMG1",0.844604442647865,1,0.844604442647865
"NXPE1",0.844508854820021,1,0.844508854820021
"MAP7D1",0.84445790658851,1,0.84445790658851
"PIGC",0.844392634587282,1,0.844392634587282
"MPHOSPH8",0.844391187122445,1,0.844391187122445
"XRN2",0.844344961845384,1,0.844344961845384
"KIAA0355",0.844343284253684,1,0.844343284253684
"SLC40A1",0.8443122204418,1,0.8443122204418
"SLC44A2",0.844250787862638,1,0.844250787862638
"SUPT5H",0.844232311751382,1,0.844232311751382
"GRB7",0.844202485203482,1,0.844202485203482
"FMO4",0.844174555286841,1,0.844174555286841
"ANKDD1A",0.844090722141602,1,0.844090722141602
"EPO",0.844058761239166,1,0.844058761239166
"TCTN3",0.843995024062038,1,0.843995024062038
"PLCL1",0.843951345019356,1,0.843951345019356
"OR5V1",0.84393131917091,1,0.84393131917091
"TLR6",0.84392327087306,1,0.84392327087306
"ALDH9A1",0.843910840425978,1,0.843910840425978
"SLC29A4",0.843865231249469,1,0.843865231249469
"RAPGEF2",0.843862832451765,1,0.843862832451765
"DSCAML1",0.843816632770995,1,0.843816632770995
"RASGEF1B",0.84377192610262,1,0.84377192610262
"CORO1A",0.843734854127362,1,0.843734854127362
"FCHSD1",0.843620357841769,1,0.843620357841769
"RPUSD3",0.843617853717489,1,0.843617853717489
"TSPYL5",0.843609266490486,1,0.843609266490486
"CFHR5",0.843540934948649,1,0.843540934948649
"MAT2B",0.843452987353076,1,0.843452987353076
"FMO5",0.843413210846287,1,0.843413210846287
"CA1",0.843402154961317,1,0.843402154961317
"WFDC8",0.843395373512489,1,0.843395373512489
"MFF",0.843316224815766,1,0.843316224815766
"TMC1",0.84328554311661,1,0.84328554311661
"XPNPEP3",0.843196412573534,1,0.843196412573534
"CALHM2",0.843122620905611,1,0.843122620905611
"PCDHA5",0.843115017592582,1,0.843115017592582
"ALKBH3",0.843106664416676,1,0.843106664416676
"ADAM9",0.843061276013004,1,0.843061276013004
"PSG4",0.842910787512977,1,0.842910787512977
"SSFA2",0.842887997741972,1,0.842887997741972
"KANK1",0.842886106762167,1,0.842886106762167
"CEPT1",0.842840879850415,1,0.842840879850415
"TAS2R9",0.842733155476905,1,0.842733155476905
"CHD8",0.842638473044336,1,0.842638473044336
"PPP3CA",0.842538134213221,1,0.842538134213221
"HCAR2",0.842426603638717,1,0.842426603638717
"PLVAP",0.842388895799584,1,0.842388895799584
"GPATCH3",0.842358192660507,1,0.842358192660507
"C10orf2",0.842289829059143,1,0.842289829059143
"MTTP",0.84222569047976,1,0.84222569047976
"CD44",0.842192691240928,1,0.842192691240928
