"","Gene","BF"
"415","WTH3DI",0.999999999999977
"416","MAP3K19",0.994014338070956
"417","LCT",1.02295527800983
"418","LRP1B",0.754963863982559
"419","KYNU",0.966887182054926
"420","MMADHC",1.04034507080707
"421","NMI",1.01431686796747
"422","GALNT5",0.930184317996601
"423","ACVR1C",0.945671168074408
"424","PKP4",1.05927703554158
"425","DAPL1",0.995194754526693
"426","WDSUB1",0.929165387211813
"427","LY75-CD302",1.01272443602518
"428","DPP4",1.06490482747524
"429","IFIH1",1.10529434590789
"430","GCA",0.992758037805282
"431","GRB14",1.15299215278066
"432","TTC21B",0.895600340537723
"433","SCN7A",0.959803177890759
"434","XIRP2",0.80239699569716
"435","NOSTRIN",0.973756474739051
"436","SPC25",0.999355655182237
"437","G6PC2",0.968744129291881
"438","BBS5",1.02316922895649
"439","CCDC173",1.21357036804031
"440","PHOSPHO2",1.01661780915038
"441","MYO3B",1.00140590767502
"442","PDK1",1.01683122258976
"443","FKBP7",0.989857317373603
"444","ZNF385B",0.970085261021029
"445","CWC22",0.989575812486631
"446","ITGA4",0.912567864730591
"447","CERKL",0.983668145501689
"448","MYO1B",0.960974179728248
"449","DNAH7",0.632074084806719
"450","STK17B",1.00671766463222
"451","GTF3C3",0.934701150319775
"452","KCTD18",1.03807126281063
"453","AOX1",1.05116834875388
"454","CASP10",0.966829017310338
"455","ALS2CR12",1.0116961823785
"456","TRAK2",0.994790885559192
"457","ALS2CR11",0.942712765629836
"458","ICA1L",1.01181435269634
"459","NDUFS1",0.91137382338165
"460","GPR1",0.950010528892745
"461","CRYGC",0.977133268782682
"462","C2orf80",1.02550779496273
"463","PIKFYVE",1.20965422372745
"464","ACADL",1.05636567098605
"465","SMARCAL1",1.13910347424523
"466","PNKD",0.975646318556975
"467","ZNF142",0.919041022112179
"468","BCS1L",0.963937342556509
"469","TTLL4",0.898611874738623
"470","WNT10A",1.12497669037325
"471","DNPEP",0.992377161595764
"472","OBSL1",0.990428228651649
"473","INHA",0.942843978127088
"474","MOGAT1",0.994300407708217
"475","MRPL44",0.970611342682694
"476","SP100",0.979225254266636
"477","HTR2B",1.04362493233443
"478","CHRND",1.01653303083988
"479","UGT1A10",0.881022806172368
"480","UGT1A5",1.08618857802489
"481","UGT1A3",0.991333495394509
"482","ASB18",0.974505029054188
"483","SCLY",1.01203629345282
"484","ESPNL",0.985487017100781
"485","OTOS",0.992910263852635
"486","CAPN10",2.81032809897908
"487","AGXT",1.0187837350687
"488","C2orf54",1.03516947443003
"489","MTERF4",0.978416670527865
"490","ANO7",0.967793373653779
"491","CNTN6",0.981143579858626
"492","CAV3",0.956012402648673
"493","SETD5",0.898776096877441
"494","ARPC4-TTLL3",1.02605310577054
"495","IL17RE",1.05422811696596
"496","IL17RC",1.9432681620223
"497","CRELD1",1.03101774509796
"498","LOC401052",0.999999999999982
"499","NUP210",1.03272703201804
"500","C3orf20",1.01363816189491
"501","HACL1",0.919119283183901
"502","GALNT15",1.03209948128584
"503","TBC1D5",0.905875238031308
"504","OXSM",0.950667191200278
"505","STAC",1.0233760534983
"506","SLC22A14",0.950703628881106
"507","XYLB",0.88983804370625
"508","SCN5A",1.09812959147072
"509","SCN10A",32.9892892804464
"510","SCN11A",0.906729739374281
"511","TTC21A",0.931888518375261
"512","ULK4",0.97341872331401
"513","ZNF662",0.962840237096161
"514","ABHD5",1.02541293934911
"515","ZNF660",1.02808640968833
"516","KIF15",0.878585076115561
"517","TGM4",0.975982358013333
"518","SLC6A20",0.989131739760114
"519","CCR3",1.17321444283699
"520","CCR5",0.923480465395876
"521","ALS2CL",0.946003788850383
"522","TMIE",0.973427104678391
"523","PRSS45",0.983375165131398
"524","NME6",0.969531356524558
"525","COL7A1",1.19251681572607
"526","SLC25A20",0.987415520440967
"527","WDR6",0.901878249320029
"528","LAMB2",0.876452376466917
"529","MST1R",0.883234641457344
"530","LSMEM2",0.983431118931547
"531","IQCF2",0.975315745686687
"532","PARP3",0.904987194997277
"533","DNAH1",0.847332764560677
"534","BAP1",0.99760224618225
"535","STAB1",1.12754817032
"536","GNL3",1.04346473240788
"537","GLT8D1",1.00442631989009
"538","NEK4",1.09522904662066
"539","TKT",0.930875040758252
"540","ACTR8",0.98171082260693
"541","LRTM1",1.00998959858915
"542","CCDC66",1.93701259065778
"543","C3orf67",1.22837656490732
"544","PTPRG",1.08563744769337
"545","SHQ1",0.96259013018815
"546","EBLN2",0.994527213711014
"547","OR5H14",0.989979750102143
"548","OR5H6",0.923934309329906
"549","ST3GAL6",0.966318436559822
"550","GPR128",0.871547574260833
"551","ABI3BP",0.947200943500745
"552","CEP97",1.14706943023622
"553","BBX",0.951962009402592
"554","HHLA2",1.00039937165671
"555","MYH15",0.974727786109016
"556","KIAA1524",0.985738200193327
"557","TRAT1",1.0109952049154
"558","GUCA1C",0.984321705668846
"559","CD96",0.942706874378704
"560","PHLDB2",1.06554043822657
"561","SLC9C1",0.92653125718974
"562","CD200R1L",0.995526933296232
"563","C3orf17",1.04556692057621
"564","GRAMD1C",0.91318812044994
"565","GAP43",0.999999999999982
"566","C3orf30",1.00265499132274
"567","UPK1B",0.984353257548688
"568","ADPRH",0.964145336857321
"569","POPDC2",1.06302918895335
"570","MAATS1",0.957932998319719
"571","GPR156",1.00805092690312
"572","RABL3",1.00775563919007
"573","POLQ",0.935110274996308
"574","GOLGB1",2.53752316902736
"575","IQCB1",0.975876312695128
"576","EAF2",0.98489111996979
"577","SLC15A2",0.983512543271793
"578","ILDR1",1.0577846000718
"579","WDR5B",0.98572580346426
"580","PARP9",0.984283568636997
"581","DTX3L",0.969852381586762
"582","HSPBAP1",0.971106291045328
"583","ROPN1B",0.983822304551902
"584","CCDC37",1.00835450410136
"585","KBTBD12",0.973649320911624
"586","EFCAB12",0.962450667045643
"587","TRH",0.913402398239752
"588","COL6A6",0.971840895782233
"589","PIK3R4",0.93541550528311
"590","ACAD11",0.925764722238425
"591","NPHP3",0.904432256287314
"592","SLCO2A1",0.913934120061429
"593","CEP63",1.06322180432731
"594","KY",0.960615863413955
"595","PCCB",1.17079873577389
"596","DZIP1L",0.964292257565486
"597","A4GNT",0.975827604211795
"598","NMNAT3",0.996658551499631
"599","TRIM42",1.071511210632
"600","GRK7",0.964362306450128
"601","PLS1",0.940394828202085
"602","PLOD2",1.02150752523242
"603","CPB1",0.963215099052932
"604","GYG1",0.932575878743664
"605","HLTF",1.00304721646307
"606","ERICH6",1.2207608855885
"607","P2RY14",0.965268293100281
"608","GPR87",0.936222080288704
"609","IGSF10",1.00534964534097
"610","SUCNR1",1.00436532029092
"611","MME",1.02598262929161
"612","LEKR1",1.00025423409904
"613","VEPH1",0.889940549408809
"614","B3GALNT1",0.995697785292611
"615","SI",0.820365933618679
"616","ZBBX",0.933080614700265
"617","SERPINI2",0.976617426185027
"618","WDR49",0.993985414749497
"619","GOLIM4",0.923034370919192
"620","PLD1",0.860253893493538
"621","NAALADL2",1.55673547821962
"622","KCNMB2",1.16052674096334
"623","USP13",0.855902247740055
"624","ABCF3",0.906707171585174
"625","EHHADH",1.06579988609013
"626","LIPH",0.970794057663663
"627","HRG",1.00039057067688
"628","MASP1",0.94497126570833
"629","RTP4",0.959175983590913
"630","LEPREL1",1.03646159794661
"631","UTS2B",1.00486584076969
"632","HRASLS",1.00383316524541
"633","ATP13A4",0.977141950494127
"634","CPN2",0.945824818945624
"635","LSG1",1.00652579775476
"636","MUC4",0.909641998693402
"637","C3orf43",0.999638991829982
"638","MFI2",0.911149251241658
"639","PIGG",0.995531638489253
"640","TMEM175",0.974595845790548
"641","DGKQ",0.998436628846207
"642","CRIPAK",0.931807821509328
"643","ADD1",1.05962688632326
"644","GRK4",0.949854902595952
"645","EVC2",0.954222139702344
"646","PPP2R2C",0.996545542309158
"647","CCDC96",0.957605486229276
"648","TRMT44",1.01798286376567
"649","DRD5",1.35356028849912
"650","CD38",0.91959219943835
"651","PACRGL",0.940272597967871
"652","SEPSECS",0.968576648996022
"653","ZCCHC4",0.980557226352084
"654","ARAP2",0.888399259354399
"655","TLR1",10.2424201950826
"656","RFC1",1.05152239955075
"657","UGDH",0.999427628224916
"658","CHRNA9",0.911749564350717
"659","NFXL1",1.00243927568697
"660","OCIAD1",0.993414408649615
"661","LRRC66",1.02496482515073
"662","SPATA18",0.963723140922895
"663","NMU",1.00000000000002
"664","AASDH",1.03487223486956
"665","TMPRSS11D",0.939015857146252
"666","UGT2B15",0.987215371122056
"667","UGT2A3",1.40403559258175
"668","UGT2B7",0.998254306258473
"669","UGT2B4",0.937145162973432
"670","UGT2A2",0.993585543036014
"671","SMR3A",1.00000000000002
"672","UTP3",0.971930348630575
"673","RUFY3",1.27068928858325
"674","AFM",0.976427798137
"675","CXCL8",0.983429550662969
"676","CDKL2",0.988493995902245
"677","PPEF2",0.959321667043636
"678","CCDC158",1.0277304656598
"679","FRAS1",1.09889998236807
"680","ANTXR2",0.953366532092674
"681","HPSE",1.01702851201151
"682","FAM175A",0.967531311101185
"683","AGPAT9",0.951073011100237
"684","ARHGAP24",0.978771278602363
"685","C4orf36",0.980665164798451
"686","HSD17B13",0.981228720012005
"687","IBSP",0.990064531438789
"688","HERC6",0.933715897136687
"689","TIGD2",0.973045360899783
"690","MMRN1",0.859948211298198
"691","DNAJB14",1.0044958010192
"692","BDH2",0.972237047714531
"693","TACR3",1.02433828769674
"694","NPNT",0.985694604379063
"695","ENPEP",1.3164417772893
"696","ZGRF1",1.03856404936822
"697","ARSJ",0.969129770104516
"698","PRSS12",1.05510464214447
"699","USP53",0.952427083433317
"700","FABP2",0.996754639495789
"701","PDE5A",1.0022747884795
"702","PRDM5",1.08463594778716
"703","QRFPR",0.948042986722761
"704","ANXA5",1.02394964379637
"705","BBS7",0.983641796956305
"706","TRPC3",0.973815992599567
"707","KIAA1109",0.840971858024336
"708","SPATA5",1.00013613314809
"709","INTU",0.989466680770694
"710","SCLT1",0.977295782357709
"711","MGST2",0.989332243411344
"712","GYPB",0.985724018568397
"713","MMAA",1.01224248684375
"714","TIGD4",1.00375185566807
"715","KIAA0922",0.876900984700781
"716","TLR2",0.920644137050101
"717","DCHS2",0.932856261621493
"718","MAP9",1.05948951518385
"719","ASIC5",1.16783526037178
"720","TKTL2",0.974406225347399
"721","TRIM60",0.962438864113385
"722","PALLD",0.883467677619293
"723","NEK1",0.962956363904578
"724","HPGD",0.965502339393854
"725","GLRA3",0.981254305388319
"726","ADAM29",0.979559866232178
"727","NEIL3",1.07665609391225
"728","DCTD",1.00193298526336
"729","TRAPPC11",0.927893634735542
"730","PRIMPOL",0.962933997452587
"731","CYP4V2",1.06389848851673
"732","KLKB1",0.999302575617159
"733","F11",1.04487538816138
"734","MTNR1A",0.968593780408653
"735","TRIML2",0.963156981196586
"736","CCDC127",0.965757134067284
"737","SDHA",0.948077415540759
"738","CEP72",1.00588461402375
"739","SLC6A19",0.986546242440324
"740","SLC6A18",0.962877410374912
"741","FASTKD3",0.973979988594888
"742","FAM173B",0.99729579684102
"743","ROPN1L",0.994795120591449
"744","DNAH5",0.987543795819313
"745","PRDM9",0.962703455390792
"746","TTC23L",1.01858129206914
"747","RAD1",0.999999999999977
"748","SKP2",1.00327930148828
"749","EGFLAM",0.947870329686768
"750","C9",0.942554505764907
"751","FBXO4",0.970100404902254
"752","NIM1K",0.927374362065818
"753","C5orf34",0.991792690085645
"754","MRPS30",0.962278524680624
"755","ITGA1",1.03519320260382
"756","NDUFS4",0.988338134626406
"757","HSPB3",0.971077989215771
"758","DHX29",0.969459546326584
"759","ANKRD55",1.09755854397234
"760","SETD9",1.01661780915038
"761","ACTBL2",0.982930631550165
"762","SLC30A5",0.958803986316314
"763","MARVELD2",0.952053838975077
"764","NAIP",0.990434126195662
"765","ARHGEF28",0.980221461973992
"766","GFM2",0.991602512938517
"767","F2R",0.965397671919025
"768","F2RL1",0.993943289188831
"769","WDR41",1.19323792474241
"770","DMGDH",7.70017786867253
"771","CMYA5",0.919319655938697
"772","ZFYVE16",0.937918986045112
"773","FAM151B",0.999999999999988
"774","RASGRF2",1.00406941776353
"775","CKMT2",0.983613484470054
"776","ACOT12",17.8979611974358
"777","ATP6AP1L",0.985173842092242
"778","TMEM161B",0.996333846711603
"779","GPR98",1.91149959800698
"780","ANKRD32",0.975307063513169
"781","MCTP1",1.00248016448073
"782","TTC37",1.28352828996654
"783","RFESD",1.0166161879593
"784","SPATA9",0.993459554888617
"785","ERAP1",1.06729597970147
"786","PPIP5K2",0.981660186359482
"787","STARD4",0.975868270827937
"788","EPB41L4A",0.884561946259638
"789","FAM170A",0.968612904052481
"790","SRFBP1",0.968884639741961
"791","SNX24",0.978534478334531
"792","SLC27A6",0.970731644513279
"793","ADAMTS19",1.00589751139775
"794","ACSL6",1.02307588123131
"795","IL3",0.988831443804601
"796","P4HA2",0.966867742460467
"797","RAD50",1.53180644047041
"798","GDF9",0.997271077414491
"799","TXNDC15",0.982175286212494
"800","TIFAB",0.994289728724752
"801","SLC4A9",0.885745605463426
"802","HARS",0.971578858669012
"803","PCDHA3",0.978276795715849
"804","PCDHA6",0.923370622286918
"805","PCDHA7",1.01704465150643
"806","PCDHAC1",0.955496356163919
"807","PCDHB1",1.01538241301353
"808","PCDHB7",0.868571995460447
"809","PCDHB13",1.01764046626808
"810","SLC25A2",1.00149892117263
"811","PCDHGA5",0.979001765237616
"812","PCDHGB3",0.999999999999982
"813","PCDHGA6",0.98301956660903
"814","KIAA0141",1.05647999744383
"815","GPR151",1.01362648449475
"816","SH3TC2",0.889356068617053
"817","AFAP1L1",0.979785840793821
"818","PDE6A",1.09970328418178
"819","SLC26A2",0.898552690205378
"820","TIGD6",1.01197660293452
"821","ARSI",1.05078672512729
"822","TCOF1",1.04134369975963
"823","NDST1",0.948928329880433
"824","CCDC69",0.986614239929754
"825","FAT2",0.903193242713096
"826","MFAP3",1.02649835604998
"827","GEMIN5",1.43593707936118
