"","Gene","BF","post.prob"
"244","HTT",0.315801379412748,0.03069158599207
"245","PDS5A",1.0134056408471,0.0922358338547562
"246","FRYL",1.03167517713617,0.0937427718005047
"247","ANKRD17",0.629098197570539,0.059333175770537
"248","WDFY3",0.74709629100419,0.0696865861030458
"249","MARCH6",1.01523131678891,0.0923866476016795
"250","AFF4",1.05400022024761,0.0955774440860528
"251","DDX46",0.7378832413379,0.0688864227063421
"252","KDM3B",0.797572365582596,0.0740461947275213
"253","TRIO",0.688306612475469,0.0645568966774939
"254","TCERG1",0.777344299060354,0.0723040160405965
"255","CAMK2A",1.06796653232928,0.0967214233784267
"256","GRIA1",0.959576560872604,0.0877665358061985
"257","CYFIP2",0.901017605566379,0.0828542798285594
"258","UNC5A",0.858880990654025,0.0792867657254133
"259","NSD1",0.690730689656468,0.0647695272927364
"260","HNRNPH1",0.91843763666959,0.0843210896444744
"261","DROSHA",0.893947961029381,0.0822576567928536
"262","NIPBL",3.56570565860424,0.263357453914634
"263","RICTOR",0.832226654514782,0.077015698989819
"264","IL6ST",0.653863721316065,0.0615252198173467
"265","KIF2A",1.17013736318057,0.105003009755451
"266","HMGCR",0.902059437467392,0.0829421367659768
"267","ADCY2",6.64233220717488e+38,1
"268","HIVEP2",0.755366045595071,0.0704036529425961
"269","GABBR1",0.766117972372636,0.0713342966375665
"270","TRIM39",0.868346127794939,0.0800905503652429
"271","PRRC2A",0.36693347988726,0.0354845935228614
"272","RXRB",1.06457442156793,0.0964438420749997
"273","SYNGAP1",0.611686750588833,0.0577859146581941
"274","SCUBE3",0.607724578978256,0.0574331066928032
"275","TMEM63B",0.912827603483166,0.0838492233875138
"276","KCNQ5",0.950999559698739,0.0870503402428287
"277","PHIP",0.871815434306814,0.080384814417661
"278","CUX1",0.900989575052183,0.0828519158028377
"279","DOCK4",1.61520871355682,0.139375290556337
"280","FLNC",0.557362822987963,0.052925557354641
"281","MKLN1",0.592953331323078,0.0561154825326555
"282","PLXNA4",0.435759686134661,0.0418618583998809
"283","BRAF",0.843773123241125,0.078000882941985
"284","CUL1",0.724514498601647,0.067722882014224
"285","EZH2",0.957179565582362,0.087566495398662
"286","KCNH2",0.680974270880548,0.0639131432707579
"287","CARD11",0.708951754102692,0.0663647193328362
"288","HECW1",0.66700953386137,0.0626846353209772
"289","ADCY1",0.824518160438916,0.0763568112673803
"290","AUTS2",0.784428248909327,0.0729148794211615
"291","BAZ1B",0.839993548360455,0.0776786283926311
"292","GTF2I",0.748787519954004,0.0698333218038434
"293","TRRAP",0.663207134504473,0.0623495713382355
"294","PABPC1",0.875216608125244,0.0806731168108501
"295","XPO7",0.988456311230819,0.0901698087911433
"296","CHD7",1.64732015529366,0.141753384688026
"297","VCPIP1",1.09302975775289,0.0987671096426868
"298","ARFGEF1",0.682610891687402,0.0640569095338029
"299","ZFHX4",1.32711872358066,0.117435537165974
"300","ZNF462",0.540621382565552,0.0514175782033829
"301","DNM1",1.01776739364037,0.0925960623536943
"302","SPTAN1",0.644160553478383,0.0606675921523143
"303","ZER1",1.00728001488776,0.0917294474125538
"304","NOTCH1",0.383561192005433,0.0370330406408539
"305","ABCA2",1.68873737626519,0.144801303613421
"306","SMARCA2",1.23743021231,0.110375068616558
"307","VCP",0.848612259223422,0.078413149328615
"308","TLN1",1.42935149797976,0.125348063548172
"309","DAPK1",0.844156380990087,0.0780335477337684
"310","GABBR2",1.19805653086605,0.107239681474217
"311","THOC2",0.857712692827126,0.0791874558338717
"312","STAG2",0.939978987094375,0.0861284494559313
"313","SMARCA1",0.932182255370001,0.0854751134355585
"314","FLNA",1.31697527773191,0.116642649422598
"315","DDX3X",1.11866127674952,0.100849619356103
"316","USP11",1.11169641310377,0.100284690983343
"317","SMC1A",0.958219235600697,0.0876532714710413
"318","PHF8",0.815603729028029,0.0755936714465755
"319","BRWD3",0.809939080718097,0.0751080809565494
"320","AMY1C",0.932220849071846,0.0854783497393568
"321","RSBN1",1.09047499548698,0.0985590115243252
"322","PRAMEF6",0.587052476828766,0.0555880844433905
"323","PRAMEF13",1,0.0911268960414215
"324","PRAMEF14",0.85623321606086,0.0790616637666421
"325","PRAMEF19",0.8188302848462,0.0758700335387586
"326","GPR89A",1,0.0911268960414215
"327","ADAR",1.19971145494533,0.107371910509278
"328","KCNN3",0.873923488961085,0.0805635261458668
"329","LMNA",0.888421213854577,0.0817907014163583
"330","KCNJ9",1,0.0911268960414215
"331","ATP1A2",1.02281682509537,0.0930127279658522
"332","CDK11B",1.10705481427791,0.0999078110358778
"333","POGK",0.730915673203122,0.0682803671228924
"334","FMN2",4369364270.75673,0.999999997717355
"335","RPS6KA1",0.977858141914479,0.0892893380174489
"336","KCNQ4",1.01063164454265,0.0920065861809642
"337","PTGER3",0.797585781799131,0.0740473480519359
"338","PITX3",0.963512643051812,0.0880948299690317
"339","TRIM8",0.959375243037677,0.0877497382704704
"340","TCF7L2",1.04415440670344,0.0947692314707828
"341","EGR2",0.92156998753229,0.0845843438246956
"342","HK1",0.958849389669894,0.0877058592556795
"343","GATA3",1.17346389352441,0.105270094045713
"344","ZBTB16",0.929828886184607,0.0852777266061861
"345","STT3A",1.05623106176113,0.0957603665181738
"346","ADAMTS15",0.878996049613823,0.0809932713055903
"347","BRSK2",0.947628581838317,0.0867685493734433
"348","B4GALNT4",0.828142499197355,0.0766667207251766
"349","CHST1",0.959213245173121,0.0877362210609955
"350","C1QTNF4",1,0.0911268960414215
"351","DAGLA",1.07068465448965,0.0969437281684065
"352","PLCB3",0.86234544918171,0.0795811323657549
"353","TRIM3",0.910748392901598,0.0836742150801974
"354","PC",0.591666144736811,0.0560004884578847
"355","PPP1CA",1.01141942638616,0.0920717015556513
"356","PITPNM1",0.914550265297757,0.0839941701584554
"357","PDE2A",0.977338445157744,0.0892461190104695
"358","GRM5",0.863952431462678,0.0797176098594898
"359","HCFC2",0.967951441648906,0.0884647704885963
"360","LHX5",1,0.0911268960414215
"361","UBC",1.01153613842946,0.0920813477829045
"362","ZNF605",1,0.0911268960414215
"363","KCNA6",0.955752432137752,0.0874473528014007
"364","DDN",1.00349771428958,0.091416494174221
"365","ASIC1",0.776133166197091,0.0721994970047896
"366","GDF11",0.925236181848475,0.0848922719546374
"367","ARHGEF7",0.77351995238753,0.071973900137466
"368","PSPC1",0.982753653348588,0.0896962571824336
"369","CDK8",1.01020958241274,0.0919716961145163
"370","KBTBD6",2.5213812163416,0.201789763784038
"371","PCDH17",1,0.0911268960414215
"372","ZNF219",0.737348193940724,0.0688399109655298
"373","SSTR1",0.918201591296547,0.0843012453961476
"374","TRIM9",0.970187691015846,0.0886510313989173
"375","KCNH5",1.40418805691668,0.123413676800225
"376","ZFP36L1",0.968190171799282,0.0884846583478756
"377","IRF2BPL",0.836205004937824,0.0773553830177352
"378","BCL11B",1.02380868077829,0.0930945282903834
"379","CYFIP1",1,0.0911268960414215
"380","SLC12A6",0.730272218825164,0.0682243581400045
"381","MEIS2",0.881134144698501,0.0811742894761107
"382","RHOV",1.07186739016324,0.0970404254227506
"383","MYO5A",0.709247813679512,0.0663905934126493
"384","FOXB1",0.940641983385457,0.0861839629237828
"385","SLCO3A1",0.914466246383923,0.0839871017731484
"386","CACNG3",0.999506106368374,0.091085988554303
"387","PDPK1",1.05231344428759,0.0954390842838407
"388","SLX1B",0.988325958918711,0.0901589897713033
"389","CORO1A",0.966788774961109,0.0883678999704891
"390","SLX1A",0.965385140869537,0.0882509252074554
"391","ZNF768",1.00160851577,0.0912600982723268
"392","FBXL19",0.983623248528767,0.0897685006592581
"393","KAT8",0.844220197958262,0.0780389865848653
"394","CYLD",0.968921944079261,0.0885456145922603
"395","CLEC18C",1,0.0911268960414215
"396","KLHL36",0.814555084772703,0.0755038170068723
"397","SLC7A5",1.02172297819086,0.0929224991089271
"398","ASIC2",0.8628066281572,0.0796203034297599
"399","RARA",1.07916250792719,0.0976363969478415
"400","TUBG1",1.01588397390728,0.0924405495377915
"401","DHX8",1.19596158371195,0.107072238240627
"402","NSF",1.02734309910423,0.0933858989170897
"403","MRC2",0.968195243419685,0.0884850808392338
"404","PSMC5",0.989406711929626,0.0902486826538479
"405","SOX9",0.993540775652432,0.0905916100187194
"406","NLGN2",0.92770488451372,0.0850995046127459
"407","UNK",0.862002225819711,0.0795519779093317
"408","NFIX",0.958303424356546,0.0876602975643186
"409","NACC1",0.939765708319027,0.0861105899365735
"410","SIN3B",0.688567535494187,0.0645797884724497
"411","ANO8",1,0.0911268960414215
"412","KCNN1",1.01310466241897,0.0922109660950085
"413","TSSK6",0.965317203543312,0.0882452627475969
"414","ATP13A1",1.13495381065082,0.10216835941298
"415","AP3D1",1.83095669280809,0.155104499121813
"416","ZNF536",0.606011984475364,0.057280528477542
"417","GNA11",0.950027632083699,0.0869691115341628
"418","LRFN3",1.04756416043085,0.0950492911392802
"419","PIP5K1C",0.988264706663239,0.0901539058495865
"420","MAP4K1",1.00938018177983,0.0919031253083438
"421","HNRNPL",1.09854128824521,0.0992157242079031
"422","LRFN1",1,0.0911268960414215
"423","GRIK5",0.795770871542017,0.0738913032797791
"424","MEGF8",0.749057567884224,0.0698567476235422
"425","CADM4",1.04924732254845,0.0951874735620681
"426","CLASRP",0.711888201596361,0.0666212862835316
"427","KCNC3",1,0.0911268960414215
"428","PTPRS",0.718894420609985,0.0672328731625181
"429","BRSK1",1.2134531928198,0.108468369243476
"430","HCN2",0.928769625354276,0.0851888541996083
"431","EVI5L",0.917014181609025,0.0842014072497804
"432","MAP2K7",0.957312841193128,0.0875776201717313
"433","KCNJ3",0.973608288883423,0.0889357914345449
"434","FZD7",0.966527785601156,0.0883461521516507
"435","KCNK12",0.982463832448961,0.0896721771442598
"436","GFPT1",0.966254415550829,0.0883233715573646
"437","INPP4A",0.805051628107952,0.0746887038351582
"438","STK35",0.87736775449667,0.0808553666291983
"439","SRC",1.01457350368727,0.0923323133617638
"440","PLCG1",1.05401237056079,0.0955784405763845
"441","KCNB1",0.686557520480935,0.0644034130749688
"442","RBM38",0.884101998424804,0.0814254395852184
"443","POTED",1,0.0911268960414215
"444","PRDM15",0.626277647000007,0.0590828737141404
"445","ADARB1",1.01697356432607,0.0925305228506093
"446","GNAZ",0.955045584796956,0.0873883309400886
"447","SF3A1",0.89349316538628,0.0822192490012838
"448","PATZ1",0.841218401087438,0.0777830865965785
"449","EIF3D",1.04445797004081,0.0947941716341208
"450","CSNK1E",0.841717247632828,0.0778256225752011
"451","KCNJ4",0.988577797394754,0.0901798917041473
"452","BRD1",0.616831135800374,0.05824359786808
"453","ATP6V1A",0.95809634827428,0.0876430155388254
"454","ZBTB20",0.986094435791072,0.0899737372393168
"455","ADCY5",1.72733696382983,0.147622446123496
"456","PAQR9",0.93824868589591,0.0859835375027279
"457","ZIC1",1,0.0911268960414215
"458","TSC22D2",1,0.0911268960414215
"459","SATB1",0.99085236271424,0.0903686311601181
"460","ABCC5",0.767343265161415,0.0714402348088959
"461","TP63",1.18406748349181,0.106120384373218
"462","SNRK",0.863329175902083,0.0796646829314446
"463","PLXNB1",1.5734015689203,0.136259336757141
"464","PCDH10",1,0.0911268960414215
"465","TBC1D9",1.08406974527505,0.0980368492130428
"466","MAB21L2",1.01696241756464,0.0925296024931737
"467","CLCN3",0.888694385287128,0.0818137928585116
"468","ADRA2C",1,0.0911268960414215
"469","RBM47",1.03403882339716,0.093937368517933
"470","POLR2B",1.00960113121799,0.0919213933440926
"471","PPP2R2C",0.957420980568909,0.0875866465752838
"472","CNOT6L",0.979172686367316,0.0893986398185808
"473","TERT",0.945608203111498,0.0865995760361976
"474","CTNNA1",1.19502316502995,0.106997212703867
"475","PURA",0.987985274139665,0.09013071229996
"476","PCDHGC3",1.01085463877274,0.0920250190752368
"477","HDAC3",0.901365900940638,0.0828836532009189
"478","GRM1",0.865410074875668,0.0798413693281415
"479","VARS",0.734931925698774,0.0686298065594366
"480","DEF6",1.34999836582084,0.119218765862982
"481","BRPF3",0.905750503043388,0.0832532662704507
"482","USP49",0.943676453882819,0.0864379566959718
"483","GTPBP2",1.08234677724706,0.097896287898678
"484","EEF1A1",1.04064085523361,0.0944804649921959
"485","ACTL6B",1.03283072683662,0.0938379175352704
"486","SRRT",0.779926511866036,0.0725267787093535
"487","VGF",0.83951391544583,0.0776377177678565
"488","OR2A1",1,0.0911268960414215
"489","REPIN1",1.0011020948334,0.0912181654384728
"490","ELMO1",1.07423792042436,0.0972341712014854
"491","OGDH",1.18441019112116,0.106147838764999
"492","IKZF1",1.01476900208424,0.0923484618752011
"493","FSCN1",0.927702494073955,0.0850993039951826
"494","NCF1",1,0.0911268960414215
"495","GRM3",0.828472496741946,0.0766949277801345
"496","FAM83H",0.891247987918077,0.0820295951676944
"497","EGR3",1,0.0911268960414215
"498","XKR4",0.977219671814621,0.0892362410091875
"499","BHLHE22",1.10468456489929,0.0997152341047548
"500","HSPA5",0.8918515056289,0.0820805830038941
"501","LRRC8A",0.882781579069741,0.0813137180608544
"502","NTNG2",0.886892247903346,0.0816614350178189
"503","BRD3",0.857508846664415,0.0791701259164218
"504","CACNA1B",0.85631820378735,0.0790688907529711
"505","NPR2",0.772770586902393,0.0719091877122686
"506","APBA1",0.944816403001847,0.0865333371845512
"507","PCDH19",0.918068578888634,0.084290062712678
"508","IRS4",0.881942403662502,0.0812427007688764
"509","TRPC5",1.06884142718826,0.0967929896183945
"510","PDZD4",0.917227249634263,0.0842193237448286
"511","EIF2S3",1.02365596232686,0.0930819342548911
"512","IQSEC2",1.00386010645333,0.0914464883880896
"513","FAM120C",0.934077893928023,0.0856340465649388
"514","NLGN4X",1.18332389857223,0.106060809804083
"515","NLGN3",1.13220392571504,0.101946051367209
"516","AMY1A",1.26104990999469,0.112245395599593
"517","AMPD2",0.274069602818891,0.0267442950277453
"518","NBPF15",0.0224366034696896,0.00224452557275792
"519","TCHH",0.000617426437211679,6.19015698368306e-05
"520","DNM3",2.23991236847835,0.183394619814728
"521","TMCC2",1.75127499241123,0.149362682102432
"522","ACTA1",1.55375803238276,0.13478746771051
"523","ZNF672",1.60977700507368,0.138971727871772
"524","OPRD1",0.430597635045038,0.0413864823449448
"525","EIF3I",3.76106649879139,0.273835318022746
"526","SZT2",0.14559729313546,0.0143880711890851
"527","WNT8B",0.487900243921835,0.0466372096896549
"528","FBXL15",0.327128057595723,0.0317574260653566
"529","INA",1.08123038702636,0.0978051883669477
"530","PRLHR",2.10776894199654,0.174462845293057
"531","ANXA8L1",0.581732568058758,0.0551121038409123
"532","TUBB8",0.127938935257138,0.0126651553815477
"533","ASAH2",0.473823771041129,0.0453526972300739
"534","GLUD1",1.146456878692,0.10309710624677
"535","PANK1",0.950954351661194,0.0870465623081873
"536","ABCG4",0.89637564787759,0.0824626221796986
"537","LRP4",0.361256087812897,0.0349547482543079
"538","EML3",0.386336887114233,0.0372910416979174
"539","CREBZF",1.1725795067284,0.105199102940027
"540","FUT4",0.522729839764048,0.0498006866122905
"541","FBXL14",1.18143682155673,0.105909585231033
"542","ITPR2",0.277739235243323,0.0270926839343916
"543","WNT1",0.427811736976508,0.04112973145963
"544","KCNA1",0.888256102903881,0.0817767438667989
"545","FMNL3",0.419494272634793,0.0403623675018521
"546","NALCN",0.330523983252989,0.0320765259869136
"547","METTL3",0.592312562234831,0.0560582413049381
"548","MYH7",1.01935557046053,0.0927271557305682
