"","LoF_pvalue","All_variants_pvalue","fisher_combine_pvalue"
"PRKCB",1,0.541935561494355,0.873929716703555
"NUTM1",1,0.851380767827521,0.984980232372454
"VASP",1,0.870568999917342,0.991237052656018
"MBLAC1",1,0.856005356734172,0.98909590970591
"UPF2",1,0.117215890743109,0.368496029359807
"SLC25A53",1,0.582959480347529,0.89754633348452
"PYY",0.5,0.624404604023312,0.692819303876813
"ASXL3",1,0.717155136387093,0.955582751224273
"BPIFB3",0.453663054299273,0.308634188238234,0.42112884593427
"TNFAIP2",1,0.942652028365173,0.997744265899244
"PLIN5",0.9375,0.946816102110256,0.992161814722293
"PURG",1,0.331811904907227,0.697862492179437
"TBC1D22A",1,0.912093473505964,0.996017749032905
"ELMO1",1,0.107825034818328,0.347977849081498
"IKZF4",1,0.145578525589265,0.426114115595743
"SYNGR2",1,0.945571517795142,0.998491140332439
"EEF1A2",1,0.8665771484375,0.990674583064462
"SLC12A5",0.5,0.729594211001531,0.745220979057614
"LNX2",1,0.719260199126041,0.950715112385357
"RPS29",1,0.8125,0.981206983882324
"MRPL37",0.5,0.837813267045722,0.791401556913683
"CALHM2",0.564292660317733,0.925582722388001,0.867228112301875
"CGAS",0.75,0.888111856213135,0.937030317031919
"C1orf56",0.75,0.155526968972605,0.365213703886242
"MPP2",0.604736328125,0.0125985746394669,0.041230736044992
"RIPK4",0.0329970172278991,0.72227919726799,0.133165080585604
"ADAMTS14",0.96728515625,0.534503901521426,0.818191117527849
"TRPV4",0.25,0.55840536584531,0.428526641863472
"CCL4",1,0.91217986332756,0.996025693911273
"TACR3",0.91015625,0.801734484919478,0.946651668811479
"ITGAE",0.85546875,0.90784335200687,0.970170088335663
"CLCF1",1,0.649094408967658,0.929618151178826
"CPA1",0.314529418945313,0.579405907223656,0.534760625283204
"IQCN",0.827535774558782,0.684830766838752,0.872795572363703
"LAMA3",0.278598546981812,0.405228151203962,0.383673475236584
"HOXB1",1,0.659128747040907,0.917052466379001
"RUNDC1",0.25,0.281071535032529,0.280279157399625
"RNF113A",1,0.715597335443125,0.955063146753831
"NAIF1",1,0.310364464048416,0.673493364192245
"NME2",0.65625,0.84912109375,0.905104927631821
"PCSK7",0.5,0.0981564575011929,0.209802654943519
"PPM1J",0.6875,0.906483494178034,0.918380432102878
"RREB1",1,0.00190203388877684,0.0138179557046402
"HPS1",0.75,0.967969664465177,0.958518334072544
"COX7A1",1,0.738266468048096,0.962293761278177
"CBX8",1,0.622634625955504,0.917636052240327
"FAM161B",0.5,0.79311888728012,0.770195732781385
"ATAT1",1,0.554038424447625,0.881209879882893
"EML1",0.5,0.617471290025644,0.688037987666564
"AARD",0.14453125,0.368178229425594,0.26213681320044
"NKIRAS1",1,0.74827766418457,0.965264090059308
"FASTKD1",0.569898894849965,0.803179906655712,0.838578054101007
"PPIH",1,0.849002193405169,0.972365204101092
"ZBTB43",1,0.97254559111212,0.999619630642366
"C9",0.70285585242653,0.619216691941123,0.763522207844478
"SLC11A2",1,0.598115551650373,0.905529787364956
"ELMSAN1",1,0.0723272760477831,0.262298769286902
"XRRA1",0.5,0.966444612252269,0.835730282554047
"HDAC1",1,0.797483876929619,0.977949423462053
"ZAR1",1,0.977807919506425,0.999751913739266
"EFEMP1",1,0.9962402024508,0.999992923086373
"ETHE1",1,0.991783868968993,0.999966154775757
"SP3",1,0.855589751412617,0.989031191045565
"CFAP61",0.415905952453613,0.857194938141358,0.73016244660734
"GEMIN5",0.88671875,0.988388200072024,0.99173413742166
"KRTAP12-1",1,0.588927878773905,0.900736656870641
"NDST2",1,0.385790206048316,0.735149084732557
"ZNF77",0.243425120832398,0.793637055347307,0.535662813455917
"TACC2",0.676197052001953,0.329621229413442,0.549423849541059
"USP48",0.5,0.287657741827604,0.448610834937787
"PRRC2A",1,0.139828067582624,0.414917655738592
"SCAMP1",1,0.98124288409905,0.99982297498452
"UBTF",1,0.500000000000002,0.846573590279974
"GRPR",1,0.273356741799407,0.627894310078689
"PNN",0.3125,0.815567930937296,0.615898553612362
"RXFP3",0.5,0.628177906947398,0.70112262267781
"MED9",1,0.735198952261877,0.961356540579665
"GSTM2",0.88671875,0.991579288621578,0.991867466326532
"ZNF526",1,0.332527525727035,0.678929984104688
"SLC5A1",0.7734375,0.523820083966146,0.754123835313095
"SIX1",1,0.56268534380979,0.886248941158837
"RAB7A",1,0.5,0.846573590279973
"CXorf56",1,0.85546875,0.989012310590666
"KDM7A",1,0.0109221232471335,0.0602569704897744
"TELO2",1,0.52542916930143,0.837578836679519
"PDCD11",0.7734375,0.632296460819782,0.83421843067401
"HCN4",0.75,0.834023518742442,0.919146947948832
"KLHL36",1,0.229197714541723,0.566844972559462
"CCDC180",0.759658813476562,0.530466654703681,0.754956608305958
"ASPDH",1,0.260211097940851,0.610523427270953
"PIP5K1B",1,0.469625117686919,0.774709776628918
"HNRNPL",1,0.236564829945564,0.577580835692433
"ARHGEF10L",0.5,0.654703095883965,0.701025463305087
"PPP2R2B",1,0.283286721199344,0.64059505729531
"MED10",0.75,0.70947265625,0.875305788696366
"SPSB1",1,0.738266468048096,0.962293761278177
"FDX1",1,0.145607618272948,0.355061035775529
"SOX9",1,0.438807164376158,0.800250529715877
"AMIGO1",1,0.0655853531493402,0.244266278360122
"SAPCD2",0.75,0.928773327202817,0.948767722393351
"STMN2",1,0.99609375,0.999992360651913
"CTR9",1,0.338971360153176,0.68145776526743
"PRKCI",0.5,0.795210302036463,0.779439098456651
"GAS2L2",0.75,0.937993953505359,0.951006345416347
"DIPK1A",1,0.595025473540537,0.903933579855616
"PDE6A",0.5,0.656652309352512,0.701122933713484
"CAGE1",0.916465759277344,0.467494154929696,0.721228898154722
"EPO",0.5,0.569898894849965,0.656948181251011
"WDR64",0.916465759277344,0.383102073546645,0.65312700924119
"PDE5A",0.443862413670393,0.15209220809785,0.260714877877513
"BCS1L",0.8125,0.0550786303805615,0.155076860161691
"CEP164",0.304460357702415,0.900154437361356,0.643542800407852
"ABCB9",0.65625,0.944375453399225,0.916573158482312
"CPNE5",1,0.374055475989378,0.710632882585282
"ARMCX3",1,0.0550920825917273,0.21479021649904
"IQGAP3",0.733845611986078,0.647203725978178,0.805073321412639
"SDF4",0.5,0.534399127183202,0.642321039386638
"CDK1",1,0.729371905326843,0.959540905305555
"FBXL2",0.5,0.959286592695247,0.836299055754356
"MVP",1,0.0808351961130818,0.251152531120142
"ABCB10",0.9375,0.930835342850369,0.989930110581518
"RNF43",0.75,0.671625282731009,0.849339619505684
"TBK1",1,0.0410271497937437,0.140371716176963
"EXO1",0.0292867642050944,0.277378902900101,0.0735975368667541
"RNF183",1,0.454075710068495,0.812564547502073
"PRKAA2",1,0.450326623126018,0.767114323112839
"LILRB5",0.88671875,0.997098915580155,0.992887228749865
"DLG2",0.5,0.554226369876876,0.649733976452817
"TMCO1",1,0.177849619540744,0.484963351744445
"RPL23A",1,0.345018982887268,0.712172948645603
"GPR39",0.6875,0.0464502351581645,0.14054989229489
"OBSL1",0.462717480628363,0.273252526515667,0.396983194354115
"LCK",1,0.295017805574279,0.607148121243837
"C19orf47",1,0.104593916475386,0.340732452267524
"CT83",1,0.994140625,0.99998280023612
"NUP98",1,0.671845308948985,0.939056435619333
"KCNH6",0.25172233581543,0.949662898359597,0.586414123125266
"POLR2D",1,0.905376434326172,0.995374900953063
"EPRS",0.5,0.36481963633615,0.504633703770101
"RGL2",1,0.146318554094015,0.427538302123736
"COL21A1",0.856860637664795,0.668305582569794,0.867201702071258
"IGFBP7",1,0.868781232144478,0.986261145641048
"LEFTY2",0.3125,0.854656072609632,0.635967259958597
"TRIM28",1,0.552103649580829,0.880063972053196
"ANO6",0.78802490234375,0.915188578387855,0.953726876798072
"LYZL1",0.5,0.760056169150836,0.768434337490749
"NPY1R",1,0.787086449245885,0.975528475237704
"ZNF536",1,0.34764174106983,0.714954028434225
"ACAP1",1,0.9301024595433,0.996405665288165
"CBFA2T3",1,0.319338476698498,0.683864524049318
"ADGRG2",1,0.613254429152324,0.913120742663456
"CCDC184",1,0.778165249398826,0.973341836039656
"PHACTR4",0.8125,0.895830159543653,0.957394875230939
"HMGB1",1,0.889225635177594,0.993624519805225
"CCDC115",0.75,0.211095552496158,0.445821973213877
"ZNF530",0.676197052001953,0.916842016214582,0.915567996342715
"GEMIN4",1,0.744615754228613,0.951461270944117
"TTR",1,0.0355696371795566,0.154239297828253
"WDR59",0.8125,0.373927199831918,0.647987541042041
"SP1",1,0.172796282930443,0.476164683224179
"POMGNT1",0.65625,0.589254590925461,0.75433792814328
"FGD2",1,0.799808015817665,0.973551428803894
"PPP2R2A",1,0.856860637664795,0.989228460489767
"TOP3A",0.3125,0.127897121675846,0.18333643894217
"COX11",1,0.667267093961689,0.937219920753298
"ZDBF2",0.65625,0.187518708813638,0.380341171200189
"WRB",0.75,0.941393529011842,0.952210135437215
"AICDA",1,0.387724827340785,0.755078359172428
"MPIG6B",1,0.5,0.821518522127337
"SIRPB1",0.75,0.999261687211889,0.965605863923325
"FBXO44",0.9375,0.749685367737379,0.931004155027147
"TMED3",0.675604418844676,0.0210648565443473,0.0265651656433326
"SLC26A10",0.582021500475254,0.620242098239821,0.719514104107084
"ZNF623",0.75,0.942017135700867,0.952061116276688
"FPR2",1,0.10335999111084,0.33793934884337
"CSRNP3",1,0.707176602639388,0.952195511878217
"C10orf71",0.8125,0.581953362312468,0.820834715374841
"LTA",1,0.323802947998047,0.68892967141513
"PNISR",1,0.676799493453598,0.94100862801757
"ELOVL3",0.5,0.313715488539317,0.478478207774804
"CELSR1",0.5,0.0255237006875912,0.0715234610824385
"FAM219A",1,0.395263671875,0.762148286844367
"PLD5",0.5,0.747657596206004,0.756362442335089
"FZD7",1,0.978314939397718,0.999763160865594
"NPAS2",1,0.270960280378425,0.624775617848797
"LDHD",0.5,0.145640814238897,0.275265319390507
"RABL6",1,0.983236023523343,0.999858692698612
"HELLS",1,0.902166226265448,0.995050093932899
"FXYD6",1,0.65458678800202,0.931968659747246
"KCNA4",1,0.5,0.846573590279973
"PKM",1,0.96739661322656,0.999462637412613
"TBXAS1",0.875,0.953831763812725,0.984979863946087
"GRHL2",1,0.460974413813216,0.817958872230384
"ZNF710",1,0.99202978148182,0.999968153086621
"SH3BP1",1,0.438374220231159,0.799893702041586
"CDIPT",1,0.559802089359663,0.884583570115869
"ENC1",0.875,0.432083120220341,0.67893313446313
"CATSPERZ",1,0.638025927126542,0.924739694781136
"IQCE",0.85546875,0.767233381969708,0.924995176859953
"INTS14",0.9375,0.585788362917549,0.823915172670711
"EVI5L",1,0.708433922869411,0.952630024659219
"CDC42EP4",1,0.800142962910964,0.978546729529791
"GDAP1L1",0.25,0.435393522438219,0.373538490123499
"SCP2",1,0.960512225999459,0.998243321476114
"MELTF",0.6875,0.443314981741896,0.666790508949421
"ZKSCAN4",0.6875,0.158036563059506,0.345969016919832
"MAGIX",1,0.779357120376036,0.973639864502592
"BRINP2",1,0.66464782713421,0.936155109874443
"RBSN",0.5,0.332141361653601,0.484081912769755
"ECT2L",0.597989817743113,0.997336468170116,0.904879811814133
"PLRG1",1,0.391050101922459,0.758214703013899
"EIF3M",1,0.39192315110475,0.759033452143585
"GSX2",0.6875,0.638025927126542,0.802273577291672
"YBX3",0.25,0.0767421235503648,0.109727886335467
"GNB4",0.75,0.113813078555024,0.291019283457542
"KIF3C",1,0.287657741827604,0.646074657425038
"VAV3",0.984375,0.764532799221811,0.945004982628409
"TBXA2R",0.75,0.860277949746316,0.928213146749115
"GPC4",1,0.944298554469491,0.998419040740758
"LTBP2",0.8125,0.170224033109047,0.400121940639916
"POLR2J",0.5,0.65625,0.772194534043639
"SLC38A1",1,0.640745581722517,0.925956055066743
"FAM84A",1,0.909094972732203,0.993624519805225
"HNRNPA0",1,0.759658813476562,0.968478291984216
"AIP",0.75,0.727952796054278,0.876800371833278
"SLC9A5",0.5,0.96060409515863,0.835005436176922
"PDE1C",0.65625,0.343013170338774,0.560351209907099
"GDF15",1,0.95560878738896,0.998999798236184
"STRA8",1,0.604316786110409,0.880639202667182
"TOX2",1,0.343161470448202,0.710191256701239
"CREBRF",1,0.0702691431347612,0.256863407415165
"CNOT7",1,0.99609375,0.999992360651913
"SNED1",0.3125,0.855213100379122,0.626084258603114
"ASB6",1,0.433624953548803,0.795951245878821
"FRMD1",0.984375,0.176845055008588,0.427501749287367
"NCEH1",1,0.158281323378528,0.450054155271712
"ICAM3",0.5,0.213880248391949,0.357592441626072
"RADIL",0.9375,0.945000568036762,0.992449562018307
"HOXA3",1,0.910164464602664,0.99583821422628
"STK32C",1,0.37732587480525,0.745085057868662
"DAG1",1,0.30218426683559,0.663813706691081
"EGLN3",1,0.195764152565971,0.51502507295782
"OPA3",0.875,0.606146905164978,0.836437615647499
"CEP192",0.8125,0.913604732527678,0.962521488825081
"KHDRBS3",1,0.56603029978578,0.888162484292338
"TAGAP",1,0.68716062319864,0.944974500448012
"ALPK1",0.982421875,0.562687152978701,0.840403772125348
"P4HA3",0.6875,0.0964187811339893,0.244234132769413
"GRB2",1,0.623046875,0.917831237498511
"COPG2",0.6875,0.829554529389951,0.894151964665726
"CLEC4G",0.875,0.766972686896427,0.93285096921972
"NKAPL",0.5,0.886664882945568,0.808033904745498
"TRERF1",1,0.163677800349559,0.446877295164086
"KIF1A",0.25,0.364738025000467,0.328811324978523
"MED30",1,0.681777111144161,0.942933531914933
"ZMYND11",1,0.978357374668121,0.999764090280733
"CDH4",1,0.309655657873716,0.67266324531259
"IDS",1,0.332966522952789,0.699134245265504
"FBXO40",0.604736328125,0.532505845070304,0.687183948755408
"DLAT",1,0.537181346738635,0.859144849562373
"ACTR1B",0.75,0.733227553184576,0.879322599703368
"FAM155A",1,0.776480378088187,0.972917417379494
"MYH15",0.600021792956066,0.3782357875132,0.53655020680556
"CDH9",1,0.955674892254017,0.999002797551467
"KCNG3",1,0.202436447143555,0.525794112104423
"SPARC",1,0.658232413110408,0.933503364305699
"MICALL2",0.376953125,0.564221417896313,0.55425980358229
"ACTC1",1,0.96875,0.99950655149225
"ZNF133",1,0.25890863434932,0.608766704814853
"C1orf116",0.875,0.983082828535373,0.989544909567201
"ITIH3",1,0.822588852151381,0.97432189375809
"TMPRSS6",0.567916879779659,0.770563035511632,0.801787681254572
"EFNA5",1,0.729371905326843,0.959540905305555
"DISC1",1,0.711332029278276,0.938172985623922
"PSMD2",1,0.770229478084652,0.97131081167743
"USP13",0.5,0.802268146460316,0.777155250950249
"RFX4",1,0.762155232333733,0.969160424842953
"STAMBP",0.75,0.613505735200733,0.817905405156226
"ARFGAP2",1,0.947708736186801,0.998608337874873
"SCYL1",0.5,0.483413364417668,0.596573590279972
"C3orf20",0.584094047546386,0.667585803214434,0.758428688311851
"SEMA3G",0.982421875,0.903128177818126,0.984476687870313
"ATP5F1A",1,0.97377787733144,0.999653155056982
"GPBP1",1,0.194656842733077,0.513216085058413
"WARS2",1,0.607151224271975,0.910105954495247
"RCN3",0.1875,0.349607817879804,0.280134331973683
"CNBP",1,0.213521428251628,0.543202374971231
"CNTROB",1,0.171205336495311,0.455310094272337
"SLC6A5",1,0.681381249882483,0.915598477960592
"SBDS",1,0.885259493486956,0.993150019732795
"TLL1",0.5,0.930635890332214,0.824712301026333
"IFT140",0.63671875,0.726531998070629,0.81942397057583
"TMCC2",1,0.182194193204492,0.457205524964632
"PRKAR1A",1,0.678015521814813,0.941482249649899
"EHF",1,0.422509491443634,0.786519741495045
"SLC22A10",0.572232224047184,0.613196870487734,0.720104086098626
"ZNF324",0.08984375,0.5,0.21165341900183
"MXRA5",0.75,0.410038669622514,0.670099570755786
"FGFR4",0.5,0.715245792024053,0.735161605065973
"LMNB1",1,0.548201327158242,0.877732092914441
"CYP27A1",0.88671875,0.978624019714798,0.989925711655088
"NIN",0.36328125,0.800403782328765,0.657625871957182
"NXPH3",1,0.865805013995563,0.990563666121893
"CHPF2",0.65625,0.791763947227233,0.860188202082201
"KIF3B",1,0.926911485676423,0.997261474573488
"SLC22A12",0.91015625,0.700633320194618,0.892996610328307
"DUSP12",0.5,0.563375930351499,0.658087841227114
"KPNA5",1,0.918360369074286,0.995168759869925
"CYTH4",1,0.885287571601893,0.993153441292725
"CRYBG1",0.894980192184448,0.401075016644823,0.673774065349029
"MMP11",1,0.879795171133824,0.990794215603445
"PCARE",1,0.810825671836713,0.980857601106109
"HK3",0.968215942382812,0.597814352525115,0.843908139343057
"ZBTB6",0.9375,0.735747158742506,0.926141871892144
"SLC39A3",1,0.919260833251607,0.996649150292766
"PCDHGA1",0.34375,0.68455631524252,0.591192019803933
"ZSCAN20",0.875,0.863774352261385,0.965367315403636
"NPC1L1",0.772750854492188,0.317787339685497,0.570998207806794
"SCN2A",1,0.0254754045759682,0.118971204718208
"DOK4",0.5,0.270405788998469,0.430514129891869
"TMEM248",1,0.873565134916198,0.991647191891232
"TAF5L",1,0.702940200202575,0.95071499028591
"SLC25A28",1,0.905376434326172,0.995374900953063
"PTX4",0.875,0.986735541284272,0.990062374369717
"DDX43",1,0.866923316663568,0.973535411818165
"PRRX1",1,0.500000000000001,0.846573590279973
"ZBTB16",1,0.798448045433915,0.978167026071776
"CELA2A",1,0.653095977307382,0.900993452954339
"ARID3C",1,0.948349931776135,0.997488733446835
"STAG2",1,0.5,0.846573590279973
"SP2",1,0.690514500583351,0.946224660868413
"LGALS9",0.1875,0.443902364199631,0.315667838824839
"BPIFA3",0.5,0.687446822237831,0.721232291668383
"MIXL1",0.5,0.74827766418457,0.775714909044891
"STK36",0.820358276367187,0.126054876415267,0.303852104461244
"COL4A2",0.34375,0.185834166469535,0.256443773935629
"CLEC10A",0.931977026164532,0.957375333420443,0.989470791793602
"LUC7L",1,0.667852005302088,0.937456299049955
"EFCAB6",0.5,0.344873495434688,0.482063953263939
"GATA4",1,0.69316075428092,0.94719955291113
"ATP1A1",1,0.5,0.846573590279973
"PAWR",1,0.867553504797089,0.990813851521701
"KIAA0586",0.9453125,0.614729866503763,0.868895324378213
"HPDL",0.5,0.947387324371528,0.832595028147419
"TDRD9",0.7255859375,0.714563324235174,0.852730701104428
"UBE2G1",1,0.7734375,0.972141648161857
"NACAD",1,0.976634082951523,0.999661189154364
"ROPN1",0.5,0.357005581442148,0.507103514813805
"RAB8A",1,0.74609375,0.964627606010508
"GABRB2",1,0.650558286189997,0.930249155925134
"ARHGEF4",1,0.421284053216295,0.762229701318604
"AXIN1",0.5,0.484905219401651,0.596573590279973
"SYT17",1,0.928933985962471,0.997412771765373
"OR2T5",1,0.875,0.991839968546457
"UBE2L3",1,0.875,0.991839968546457
"APCDD1L",0.125,0.328145676106105,0.196008510103134
"GFI1",1,0.804784916018647,0.974592397847949
"GIPR",0.623046875,0.890594182104893,0.882825248062904
"MAB21L1",1,0.95148454435135,0.998803617509752
"PCYT1A",0.8125,0.896676445507528,0.956044579875271
"RNASE2",0.411901473999024,0.199893360086611,0.32148623388669
"ZNF721",1,0.886582177327835,0.991133276308663
"ZDHHC7",1,0.687069710249897,0.944940385058129
"ZNF140",0.91021728515625,0.656057328210154,0.813378864796741
"TMCC1",1,0.948097322247946,0.998629128425529
"IQCH",0.982421875,0.918865291754437,0.987614635358798
"RCAN2",1,0.701257500347063,0.925000307794096
"RBMXL2",1,0.37851308359198,0.746240300507042
"ADCYAP1R1",0.5,0.5770667735854,0.662675411854285
"TUBB6",1,0.188791961649049,0.503528853730185
"SEC14L2",1,0.790622905865492,0.976367230793306
"SNX16",1,0.774672970816174,0.967404098888603
"ERC1",0.5,0.521878321274489,0.625972826622593
"TRIM37",0.890625,0.587937331682219,0.841553263217581
"MED25",0.75,0.936274684933756,0.950616858448631
"KLHL34",0.5,0.837760609855967,0.793747015248277
"GINS1",1,0.646009622932617,0.906161323597412
"KRTAP8-1",1,0.63206059957156,0.922031043386707
"CCHCR1",0.9892578125,0.18961462666403,0.366712220439833
"ZNF407",1,0.606702565970179,0.909881918338715
"RASL11A",0.75,0.955234460532665,0.956505271692126
"CNKSR1",0.92249904799837,0.881397173602394,0.962710571018546
"BRSK1",1,0.103323554492472,0.337856648154887
"HOXC6",1,0.432083120220341,0.794660183671679
"NSUN2",0.75,0.977713814123003,0.960810692044255
"PTBP3",0.75,0.108722773891452,0.282987151609588
"SUZ12",1,0.354661365161413,0.722300444277365
"UNC119",1,0.828764500790065,0.969878392295299
"PDSS1",0.3125,0.901330792028207,0.648822809812704
"HEXIM2",0.25,0.733473624866221,0.518036063897902
"NEUROG3",1,0.980230233561011,0.999803277469896
"KRT7",1,0.740678582085343,0.958703484819344
"SNRPF",1,1,1
"ETF1",1,1,1
"TUBB",1,1,1
"CERS2",1,0.14197388049819,0.419122821641014
"RGL1",1,0.41988566619489,0.784251038231565
"DNAH8",0.468110200651157,0.666810111026491,0.685418203734326
"PRICKLE4",0.5,0.815631212476723,0.779515866030814
"GRM5",1,0.5,0.846573590279973
"REEP2",1,0.325793913604458,0.69116861590437
"ATP11B",0.75,0.177458111798493,0.399904097314901
"TRIM52",0.65625,0.764815734070927,0.852465201908388
"HTRA2",0.984375,0.584803720673064,0.820088356539449
"LHFPL2",1,0.539025586186784,0.872139215323558
"MC1R",0.214795253921694,0.991811199945126,0.543601285424066
"FKBP8",1,0.953544058889727,0.998903813617123
"TRAPPC3",1,0.907533328980207,0.995586738761033
"VPS18",0.75,0.00949219629392564,0.0420157861749177
"GUCY1B1",0.75,0.040676524102983,0.133199196143383
"FBXO10",0.75,0.836823004037477,0.920259418860766
"ATP13A1",1,0.448617231048905,0.797795108645989
"PDE3B",0.808344841003418,0.729383342787519,0.882401995328055
"OTX2",1,0.99649981665425,0.999993867198782
"TTC21B",0.88671875,0.141348568804863,0.346965939465032
"RPL36A",1,0.36328125,0.73113183388026
"MICALL1",1,0.5,0.846573590279973
"C14orf93",1,0.559388263290742,0.86639659605577
"BICRA",1,0.268843638201929,0.62200345357518
"SMYD5",0.5,0.377080194902719,0.526938836831917
"MAN1C1",0.75,0.139862802971332,0.34058923348525
"OS9",0.5,0.731219112051149,0.743584151608912
"C2",0.6875,0.277193295669583,0.503977067010872
"TBXT",1,0.703214845976533,0.944060248622793
"PPTC7",1,0.676197052001953,0.940773178585611
"CCDC121",0.759658813476562,0.471965236928563,0.677000681893497
"RASIP1",1,0.640143953099767,0.925687973905763
"CD44",0.623046875,0.942282571249687,0.90025106689387
"COMMD2",1,0.760754399508726,0.955063146753831
"HTRA3",1,0.113964189179349,0.320732775287947
"EPB41L4A",0.580590128898621,0.667751068580976,0.75592565423953
"WDR61",1,0.769304408931617,0.971068751107
"LAMA4",0.5,0.948354720035126,0.829354013370848
"ALPG",0.5,0.146431346734434,0.275601623199515
"ROS1",0.298307447927073,0.972689744016908,0.651770538691406
"KANSL3",1,0.551164701142071,0.879505419514764
"DUSP8",1,0.0702691431347612,0.256863407415165
"NDEL1",1,0.5,0.846573590279973
"SEPT8",1,0.380054753446531,0.747734904595226
"AGPAT4",1,0.114200112676649,0.308889825977325
"CYBB",1,0.855100892297469,0.988954806799053
"WAS",1,0.632730341363501,0.922337946121859
"LPAR5",1,0.861000355459724,0.989857980089648
"FAM186B",0.80615234375,0.345946997287185,0.610565747599739
"STX1B",1,0.890625,0.993787710702062
"C1QC",1,0.641852942711679,0.926448010360072
"FAM102A",1,0.70285585242653,0.936648159294178
"FRMPD4",1,0.966130768544215,0.999419850269581
"TAX1BP3",1,0.751185314888294,0.958872556777473
"ZC3HAV1L",1,0.554038424447625,0.881209879882893
"MAP2K4",1,0.91015625,0.995837440948945
"CAVIN2",0.36328125,0.708231974539359,0.622241926607759
"NECAB3",1,0.540376564573439,0.872972417893012
"EID2B",1,0.788904447503842,0.967368115154198
"CDK17",1,0.804198544726255,0.979440721094084
"SNRK",1,0.579936920764383,0.895907397352035
"NLRP7",0.65625,0.957521347964064,0.920473767484318
"POMC",0.6875,0.416418310812283,0.643966428866689
"SLC12A8",0.744312109207385,0.771085750162127,0.880464845889777
"PCDHAC1",0.868412017822266,0.983504464209166,0.988111534549435
"SRCIN1",1,0.469625117686919,0.824577420450907
"RAX",1,0.974756497007014,0.999678667413101
"MORC3",0.5,0.924052780264785,0.822696847401568
"VEGFC",1,0.839244855670122,0.986324843697824
"DHX58",0.714205905795097,0.86344812629396,0.909765917594958
"JAKMIP2",0.75,0.00253921790641491,0.0127220829752657
"STAT1",1,0.535193046085007,0.869757077953828
"CATSPER1",0.5,0.960117096011236,0.833660290431951
"ABAT",0.5,0.666226791328788,0.713379783207631
"TPST1",0.75,0.953544058889727,0.95543348598403
"TBC1D2",1,0.715162124138774,0.951020261437646
"DENND3",0.75,0.0867642971638169,0.242069976619071
"PRR23B",1,0.653157017487758,0.931361230303878
"SACS",0.61279296875,0.621442812461157,0.748674959340718
"SLC7A6",0.2265625,0.287209895174338,0.277691956517678
"TF",1,0.0650492322707692,0.242803471864521
"EHHADH",0.415905952453613,0.83774437299103,0.722544417940357
"NRXN1",0.34375,0.142767128795817,0.21610907251494
"E2F7",0.25,0.479654811866898,0.395431829022349
"RPL36",1,0.9375,0.998004863566473
"USP35",0.9375,0.0557873836815908,0.182461394508227
"VANGL2",1,0.751217929201695,0.966110942369512
"ZBTB22",1,0.241257085981987,0.584298646832931
"CELF4",1,0.330441823880608,0.696348204076878
"CHST10",1,0.70462112305332,0.943770958001228
"EXOSC1",0.6875,0.26119869024842,0.47427826294474
"TNKS1BP1",0.5,0.275188870553688,0.419279806304697
"HMGCR",1,0.807165289940361,0.980081736306674
"ELFN2",1,0.130810968653558,0.373264121699646
"ARHGAP39",0.65625,0.667109697335967,0.800005357290144
"CCT7",1,0.622919805097281,0.917771103509082
"APOB",0.34375,0.577141000239338,0.52631980941521
"NR4A2",1,0.708433922869411,0.952630024659219
"ZNF532",1,0.564373268857395,0.887217027467234
"PORCN",1,0.338819742202759,0.705519960435496
"OR1L6",0.75,0.373986880231396,0.636571434705494
"RAB40B",1,0.682346178956166,0.94315127732832
"SLC6A8",1,0.395683213889591,0.762537484093705
"CX3CL1",1,0.461182590175314,0.818120039657935
"CACNA1F",1,0.5,0.846573590279973
"CBLN1",1,0.881057739257812,0.992627945869916
"STK10",0.34375,0.334716942896511,0.391838669111425
"C17orf98",1,0.827535774558782,0.984190730109793
"MPST",0.9375,0.792072253117845,0.949197224088891
"GOLGA6A",1,0.9375,0.991839968546457
"KRT74",0.393853094835022,0.710779803375425,0.656884032496718
"NUB1",0.875,0.658232413110408,0.884626964423653
"MRPS22",0.875,0.239125019029572,0.511841710688391
"TTC9",0.5,0.808344841003418,0.796436372244439
"CCDC127",0.3125,0.654494266912192,0.54955209881969
"RFPL4AL1",1,0.927001953125,0.997268336385057
"ZNF845",0.9892578125,0.956693895081824,0.997059582158378
"FURIN",1,0.23468154993832,0.574858509121563
"ATP10A",1,0.85969667093038,0.989661882705303
"ALDH18A1",0.75,0.085782348577121,0.236594673140401
"RASA2",0.5,0.371926394464328,0.518495491511477
"FAM151A",0.500000000000001,0.68179047286544,0.717208726832189
"CCDC88B",0.74827766418457,0.957347907213284,0.954224007162515
"XDH",0.270628094673157,0.880830650128953,0.589736488371218
"TSSK2",1,0.907738112810603,0.995606584806712
"EDNRB",0.75,0.258772821460916,0.511896615906169
"PLPP2",1,0.168338814545684,0.468280971344791
"SCD",1,0.686448714921426,0.944707032666472
"TCF7L1",1,0.322271106030166,0.687198706436433
"BEST1",0.6875,0.404529695655022,0.633635803119679
"TBKBP1",0.5,0.756851030268281,0.754879824204115
"TNFRSF11A",1,0.656324373956395,0.932702659553903
"PLEKHA2",1,0.735115297817366,0.951667014298254
"C1orf115",1,0.997681251496644,0.999997309622448
"SLK",0.25,0.962747703032535,0.585743682822632
"SCRT2",1,0.978357374668121,0.999764090280733
