"","Gene","BF","post.prob"
"14237","CYP27B1",1.03398909083569,0.0704675062818517
"14238","CTDSP2",1.33586833438955,0.0892056483715385
"14239","FAM19A2",0.836006802766137,0.0577540520575302
"14240","CD9",0.958183225022536,0.0656403670464756
"14241","TNFRSF1A",1.48665696286632,0.0982852431592554
"14242","XPOT",0.837501603585729,0.0578513436717244
"14243","VAMP1",0.88253966496141,0.060773328176983
"14244","MRPL51",0.817638665996202,0.0565568885475113
"14245","AC090673.2",0.937415006567201,0.0643091340586381
"14246","LPAR5",0.746770844977595,0.0519093496704944
"14247","ZNF384",1.35426161611022,0.0903229621485631
"14248","PIANP",0.977828555783038,0.0668961418585674
"14249","DYRK2",0.856661879540188,0.0590966453683992
"14250","MDM2",0.807625621155914,0.0559029952757143
"14251","ENO2",1.23991591353426,0.0833321529651029
"14252","FRS2",1.31182401739195,0.0877409124173772
"14253","CCT2",0.858178311293985,0.0591950636650653
"14254","CNOT2",1.11317263114797,0.0754567542781004
"14255","PTPRB",1.67887260803712,0.109600159683986
"14256","ZFC3H1",1.170719082581,0.0790492029906218
"14257","RAB21",1.01975105721152,0.0695646696885945
"14258","PEX5",0.905025588160548,0.0622253995909932
"14259","TPH2",0.914106297018699,0.0628105317761019
"14260","ATXN7L3B",1.04779937824011,0.0713415470278951
"14261","CSRP2",0.977737697875941,0.0668903417814421
"14262","PAWR",0.756174184453265,0.0525286573026113
"14263","MYF6",1.19275905027734,0.0804177078741533
"14264","NECAP1",1.04198673024554,0.0709738701332884
"14265","SLC6A15",0.531439904933848,0.037502659768107
"14266","MGAT4C",1.18382671820082,0.079863572270542
"14267","TMTC3",0.956896590128151,0.0655580044344452
"14268","DUSP6",0.926520247906196,0.0636092671148297
"14269","M6PR",1.17084016118398,0.0790567321254973
"14270","CCER1",1.08046918342978,0.0734026608692599
"14271","LUM",0.811988055990071,0.0561879917196335
"14272","SOCS2",0.801748593462408,0.0555187787376629
"14273","NR2C1",0.998457514798566,0.0682111643198475
"14274","LTA4H",1.30182267695638,0.0871302606901706
"14275","CDK17",0.74477916212466,0.0517780727403831
"14276","SLC25A3",0.917933566503234,0.063056930251088
"14277","FGF14",1.23381506584572,0.0829561418720137
"14278","EFNB2",0.956602091646651,0.0655391503742668
"14279","FAM155A",0.763209220268035,0.0529914587004286
"14280","ABHD13",1.19269056250763,0.0804134616335515
"14281","RAB20",0.98804741300411,0.0675480211148365
"14282","ANKRD10",1.05753626587223,0.0719567986082807
"14283","ATP11A",0.905287531114884,0.0622422886013251
"14284","LAMP1",1.30278247872865,0.0871888987566717
"14285","TFDP1",0.977167215289373,0.0668539223566565
"14286","LATS2",1.35205021030519,0.0901887736359266
"14287","FGF9",0.858358513570832,0.0592067576470586
"14288","SHISA2",1.01594544665804,0.0693230580448219
"14289","WASF3",1.15222098490246,0.0778974719301423
"14290","RPL21",0.857586434450662,0.0591566525756429
"14291","GSX1",0.998263519688422,0.0681988150888519
"14292","CDX2",0.929505444927303,0.0638011368985761
"14293","UBL3",0.997419800989707,0.0681451023132858
"14294","ALOX5AP",1.02607427608868,0.0699658426712164
"14295","N4BP2L1",0.830245970728923,0.0573789106411869
"14296","CCNA1",0.902553926095327,0.0620660069729641
"14297","SERTM1",1.30250008205574,0.0871716468150398
"14298","ALG5",0.789751790416909,0.054733504243961
