"","Gene","BF","post.prob"
"1","UBE4B",0.302660787653585,0.0214890855164396
"2","SARS",0.211098874585358,0.0150862130562924
"3","CELSR2",0.0780083313083732,0.00562841092269691
"4","RBM15",2.03941700741222,0.128904456117218
"5","MTOR",0.583997616622375,0.040652128797529
"6","CSDE1",1.30616533713342,0.0865703841744482
"7","MAN1A2",1.27405968009365,0.0846225455909565
"8","VPS13D",0.207081251258124,0.0148033433333159
"9","PRDM2",0.671154286506409,0.0464373779255517
"10","RPRD2",1.13884859880307,0.0763273489748413
"11","RORC",0.170061696976262,0.0121892326461135
"12","CRTC2",0.657227469264303,0.0455176378608595
"13","ATP8B2",0.243486855787878,0.017360641890338
"14","ASH1L",0.997244476949202,0.0674772214029371
"15","GON4L",1.06386011124701,0.071661667732912
"16","ARHGEF2",1.04895895550628,0.0707289187989475
"17","ARHGEF11",0.18339109869411,0.0131320760084271
"18","SPEN",0.866021604643197,0.0591231560006448
"19","ZBTB17",7.45114326389202,0.350924784505359
"20","COPA",2.70934200079498,0.164291391303043
"21","DCAF6",1.28122210048383,0.0850578066129048
"22","PRRC2C",0.1400999387728,0.0100633241518568
"23","RC3H1",0.12743714595313,0.0091620941713672
"24","ASTN1",2.6427846739396,0.160904836822657
"25","CEP350",6.35704274739076,0.315661794171932
"26","XPR1",0.362981666324792,0.0256619960900978
"27","LAMC1",1.87212836435179,0.119595291523173
"28","SMG7",0.717458589778839,0.0494826543588377
"29","UBR4",0.392232011615875,0.0276727050766764
"30","CDC73",0.399135418896532,0.0281460449410049
"31","CFH",0.278597659981551,0.019814442855595
"32","KIF21B",0.253117499973294,0.0180349240000979
"33","IPO9",0.696439303827238,0.0481027016566364
"34","NFASC",1.44802165347491,0.0950784491846142
"35","EIF4G3",0.0537528341499951,0.00388514191982945
"36","ECE1",4.11031691103851,0.229728647600335
"37","USP48",0.785379750008513,0.0539145711525195
"38","RAB3GAP2",0.271936796523936,0.0193498751463269
"39","LBR",0.705972807029472,0.0487290889361755
"40","ENAH",0.328241529704866,0.0232630810344066
"41","CDC42BPA",1.3923557568259,0.0917587597216942
