"","Gene","BF","post.prob"
"1","UBE4B",1.06787856046167,0.514720894844486
"2","SARS",0.526918572873693,0.343557034163619
"3","CELSR2",0.14893800076768,0.128868707715512
"4","RBM15",1.59295042772713,0.612732901856319
"5","MTOR",0.873237045754565,0.464479523082624
"6","CSDE1",1.44585226697138,0.589506469856215
"7","MAN1A2",0.966727534552659,0.48984839237409
"8","VPS13D",1.0594651889159,0.512744943007068
"9","PRDM2",1.40882055772777,0.58321355288337
"10","RPRD2",0.798830914996504,0.442411842813119
"11","RORC",0.69535826763896,0.408516496338697
"12","CRTC2",2.93217753098842,0.744401351812697
"13","ATP8B2",0.746732833778224,0.425845667426522
"14","ASH1L",0.823207346619092,0.449839155184777
"15","GON4L",1.47388468478506,0.594145166116917
"16","ARHGEF2",1.44585635828092,0.589507154607075
"17","ARHGEF11",0.500113576837824,0.331880191366667
"18","SPEN",1.36630129953801,0.575745908193497
"19","ZBTB17",2.22173528664202,0.688156565021755
"20","COPA",1.92408073799054,0.656486313418769
"21","DCAF6",0.895620159895232,0.470780254536806
"22","PRRC2C",0.604392054531262,0.375121883961829
"23","RC3H1",0.601895017421617,0.374151937947192
"24","ASTN1",2.43343787534616,0.70734655525553
"25","CEP350",5.91762263004028,0.854602038176028
"26","XPR1",0.735860520162617,0.422263559073753
"27","LAMC1",2.07916836545641,0.673749868392519
"28","SMG7",1.05688653923809,0.512136099438117
"29","UBR4",1.48173715448269,0.595425825064959
"30","CDC73",0.917913331661141,0.476910003035806
"31","CFH",0.75203698991648,0.427577158434687
"32","KIF21B",1.05261914311896,0.511125177428437
"33","IPO9",0.943492407955345,0.483770606847845
"34","NFASC",0.864412886993433,0.461954141394817
"35","EIF4G3",0.735683773154066,0.422204956865077
"36","ECE1",2.11281845824658,0.677269003812592
"37","USP48",0.961339620573237,0.488451815650176
"38","RAB3GAP2",0.806833355246902,0.444872138725021
"39","LBR",1.31995132861774,0.567294555930475
"40","ENAH",0.578048296427639,0.364734974883139
"41","CDC42BPA",1.4885127780219,0.596524383235416
"42","EPHB2",0.377678530340636,0.27279549644722
"43","SIPA1L2",0.956407896185986,0.487166766182738
"44","ARID4B",1.06606505236125,0.514296333144852
"45","LYST",0.659135922267646,0.395655878138747
"46","ACTN2",1.02672307061563,0.504899548447307
"47","RYR2",2.51017435918377,0.713731935677312
"48","GRHL3",1.00482419233801,0.499509792308341
"49","AHCTF1",1.37249106587195,0.5768496141199
"50","ARID1A",0.581289555849637,0.366031541180216
"51","EYA3",1.37732960595966,0.577708390076474
"52","TXLNA",0.632521255556358,0.385844224387868
"53","LCK",1.13630030397519,0.530214195801907
"54","AGO1",1.04577228163714,0.509494411941396
"55","AGO3",0.893561977064078,0.470207083182433
"56","GRIK3",1.33673869876004,0.570394141000073
"57","SF3A3",0.690756374485416,0.406913044651666
"58","KDM4A",0.91769785866099,0.476851436080076
"59","FAF1",0.889978151019982,0.469206075637227
"60","OSBPL9",0.972225476974529,0.49126565014922
"61","ZYG11B",0.816143425426252,0.447707273066359
